X,Y,FID,Service_Da,Address,Tow_Reason,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.241130999895688,44.983619000116782,746,04/16/2018 12:42pm,"926 5th st se,Minneapolis,MN",Snow Emergency,44.983619,-93.241131,3,University,Marcy Holmes,4,2,Howe
-93.293538000178501,44.939709999616866,747,04/16/2018 12:46pm,"3450 DUPONT AV S,Minneapolis,MN",Snow Emergency,44.93971,-93.293538,10,Calhoun Isle,CARAG,5,2,Howe
-93.289236999687773,45.000530000259332,748,04/16/2018 12:46pm,"2104 aldrich ave n ,Minneapolis,MN",Snow Emergency,45.00053,-93.289237,5,Near North,Hawthorne,1,2,Howe
-93.242129000053296,44.98590500031554,749,04/16/2018 12:48pm,"604 8th Ave Se,Minneapolis,MN",Snow Emergency,44.985905,-93.242129,3,University,Marcy Holmes,4,2,Howe
-93.235774000169954,44.984131000345428,750,04/16/2018 12:50pm,"1226 7th st se,Minneapolis,MN",Snow Emergency,44.984131,-93.235774,3,University,Marcy Holmes,4,2,Howe
-93.293647999855295,44.93862900012828,751,04/16/2018 12:51pm,"3526 DUPONT AV S,Minneapolis,MN",Snow Emergency,44.938629,-93.293648,10,Calhoun Isle,CARAG,5,2,Howe
-93.239435999971363,44.984254999768488,752,04/16/2018 12:53pm,"1022 6th st se,Minneapolis,MN",Snow Emergency,44.984255,-93.239436,3,University,Marcy Holmes,4,2,Howe
-93.289104999895798,45.030072000122743,753,04/16/2018 12:54pm,"4122 Aldrich Ave n,Minneapolis,MN",Snow Emergency,45.030072,-93.289105,4,Camden,Webber - Camden,1,2,Howe
-93.233331999971767,44.992034999715543,754,04/16/2018 12:55pm,"328 Garfield st ne,Minneapolis,MN",Snow Emergency,44.992035,-93.233332,1,University,Como,2,2,Howe
-93.292797000181395,45.008816000158333,755,04/16/2018 12:56pm,"2806 dupont Ave n ,Minneapolis,MN",Snow Emergency,45.008816,-93.292797,5,Near North,Hawthorne,1,2,Howe
-93.280834999835349,44.966908000204107,756,04/16/2018 12:56pm,"1500 spruce place ,Minneapolis,MN",Snow Emergency,44.966908,-93.280835,7,Central,Loring Park,3,2,Howe
-93.247333999964098,44.944914000380884,757,04/16/2018 01:01pm,"1824 32nd st e,Minneapolis,MN",Snow Emergency,44.944914,-93.247334,9,Powderhorn,Corcoran,6,2,Howe
-93.30416700020686,44.999461999571672,758,04/16/2018 01:02pm,"1920 MORGAN AVE N,Minneapolis,MN",Snow Emergency,44.999462,-93.304167,5,Near North,Willard - Hay,1,2,Howe
-93.281759000177658,44.96029300002197,759,04/16/2018 01:03pm,"2214 Pillsbury ave,Minneapolis,MN",Snow Emergency,44.960293,-93.281759,10,Powderhorn,Whittier,3,2,Howe
-93.300337999898716,44.988307999614563,760,04/16/2018 01:03pm,"1030 James Ave N,Minneapolis,MN",Snow Emergency,44.988308,-93.300338,5,Near North,Near - North,1,2,Howe
-93.242551999774932,44.940309000260179,761,04/16/2018 01:04pm,"3430 21st ave ,Minneapolis,MN",Snow Emergency,44.940309,-93.242552,9,Powderhorn,Corcoran,6,2,Howe
-93.239974999646506,44.99827999992209,762,04/16/2018 01:05pm,"746 buchanan st ne,Minneapolis,MN",Snow Emergency,44.99828,-93.239975,3,Northeast,Beltrami,2,2,Howe
-93.294882000104153,44.940815000212126,763,04/16/2018 01:05pm,"3410 Emerson ave s ,Minneapolis,MN",Snow Emergency,44.940815,-93.294882,10,Calhoun Isle,CARAG,5,2,Howe
-93.290479000305595,44.983689999793675,764,04/16/2018 01:06pm,"526 bryant ave ,Minneapolis,MN",Snow Emergency,44.98369,-93.290479,5,Near North,Sumner - Glenwood,3,2,Howe
-93.238853000065887,44.985329999879639,765,04/16/2018 01:08pm,"1002 7th St Se,Minneapolis,MN",Snow Emergency,44.98533,-93.238853,3,University,Marcy Holmes,4,2,Howe
-93.290830000304254,44.983607999609539,766,04/16/2018 01:09pm,"522 Bryant ave n,Minneapolis,MN",Snow Emergency,44.983608,-93.29083,5,Near North,Sumner - Glenwood,3,2,Howe
-93.240085000222564,44.998573999990178,767,04/16/2018 01:11pm,"758 buchanan st ne,Minneapolis,MN",Snow Emergency,44.998574,-93.240085,3,Northeast,Beltrami,2,2,Howe
-93.299159000387533,44.995431999886925,768,04/16/2018 01:11pm,"1602 irving ave n ,Minneapolis,MN",Snow Emergency,44.995432,-93.299159,5,Near North,Near - North,1,2,Howe
-93.242395999775511,44.988272999799165,769,04/16/2018 01:12pm,"1312 7th ave se,Minneapolis,MN",Snow Emergency,44.988273,-93.242396,3,University,Marcy Holmes,4,2,Howe
-93.239399000063756,44.982300999591523,770,04/16/2018 01:12pm,"406 11th ave se,Minneapolis,MN",Snow Emergency,44.982301,-93.239399,3,University,Marcy Holmes,4,2,Howe
-93.248951999934832,44.946824000327403,771,04/16/2018 01:13pm,"3048 18th Avenue South,Minneapolis,MN",Snow Emergency,44.946824,-93.248952,9,Powderhorn,Powderhorn Park,6,2,Howe
-93.281763000362162,44.959881999954412,772,04/16/2018 01:14pm,"2300 pillsbury ave s,Minneapolis,MN",Snow Emergency,44.959882,-93.281763,10,Powderhorn,Whittier,3,2,Howe
-93.236943000119311,44.98324499995681,773,04/16/2018 01:15pm,"522 12th ave se,Minneapolis,MN",Snow Emergency,44.983245,-93.236943,3,University,Marcy Holmes,4,2,Howe
-93.239156999695751,44.982598999844008,774,04/16/2018 01:15pm,"416 11th ave se,Minneapolis,MN",Snow Emergency,44.982599,-93.239157,3,University,Marcy Holmes,4,2,Howe
-93.261642999724643,44.943957000315372,775,04/16/2018 01:16pm,"3224 Elliot ave s,Minneapolis,MN",Snow Emergency,44.943957,-93.261643,9,Powderhorn,Powderhorn Park,6,2,Howe
-93.233688000201028,44.939283999756796,776,04/16/2018 01:16pm,"3504 27th Avenue South,Minneapolis,MN",Snow Emergency,44.939284,-93.233688,9,Powderhorn,Corcoran,6,2,Howe
-93.235863999823721,44.984167000206924,777,04/16/2018 01:16pm,"1218 7th SE,Minneapolis,MN",Snow Emergency,44.984167,-93.235864,3,University,Marcy Holmes,4,2,Howe
-93.246081999784451,44.944742999689701,778,04/16/2018 01:17pm,"1844 32nd Street East,Minneapolis,MN",Snow Emergency,44.944743,-93.246082,9,Powderhorn,Corcoran,6,2,Howe
-93.236282000214089,44.984029000138328,779,04/16/2018 01:20pm,"618 12th ave se,Minneapolis,MN",Snow Emergency,44.984029,-93.236282,3,University,Marcy Holmes,4,2,Howe
-93.286227000275801,45.023510999732878,780,04/16/2018 01:21pm,"3750 6th st n,Minneapolis,MN",Snow Emergency,45.023511,-93.286227,4,Camden,McKinley,1,2,Howe
-93.283044000080508,44.963554000217016,781,04/16/2018 01:22pm,"1916 PLEASANT AVE S,Minneapolis,MN",Snow Emergency,44.963554,-93.283044,7,Central,Steven's Square - Loring Heights,3,2,Howe
-93.236966000280646,44.985540999717436,782,04/16/2018 12:51pm,"716 11th Ave Se,Minneapolis,MN",Snow Emergency,44.985541,-93.236966,3,University,Marcy Holmes,4,2,Howe
-93.302934000004086,44.988267999568563,783,04/16/2018 01:24pm,"1010 Logan Ave N,Minneapolis,MN",Snow Emergency,44.988268,-93.302934,5,Near North,Near - North,1,2,Howe
-93.236535000190088,44.986417999691021,784,04/16/2018 12:51pm,"808 11th Ave Se,Minneapolis,MN",Snow Emergency,44.986418,-93.236535,3,University,Marcy Holmes,4,2,Howe
-93.243534000093959,44.991483000340224,785,04/16/2018 01:00pm,"1110 5th Ave Se,Minneapolis,MN",Snow Emergency,44.991483,-93.243534,3,University,Marcy Holmes,4,2,Howe
-93.281693999878144,44.962426000359699,786,04/16/2018 01:26pm,"2004 Pillsbury Ave s,Minneapolis,MN",Snow Emergency,44.962426,-93.281694,10,Powderhorn,Whittier,3,2,Howe
-93.304137999768841,44.990657000020576,787,04/16/2018 01:28pm,"1230 Morgan ave n ,Minneapolis,MN",Snow Emergency,44.990657,-93.304138,5,Near North,Near - North,1,2,Howe
-93.281721000223968,44.958100999661433,788,04/16/2018 01:28pm,"2426 Pillsbury Ave ,Minneapolis,MN",Snow Emergency,44.958101,-93.281721,10,Powderhorn,Whittier,3,2,Howe
-93.292786999720249,45.006663999843795,789,04/16/2018 01:30pm,"2622 dupont Ave n ,Minneapolis,MN",Snow Emergency,45.006664,-93.292787,5,Near North,Hawthorne,1,2,Howe
-93.251723000016398,44.944913000334729,790,04/16/2018 01:30pm,"1536 32nd st,Minneapolis,MN",Snow Emergency,44.944913,-93.251723,9,Powderhorn,Powderhorn Park,6,2,Howe
-93.252475999667624,44.944733000127876,791,04/16/2018 01:32pm,"1526 32nd st,Minneapolis,MN",Snow Emergency,44.944733,-93.252476,9,Powderhorn,Powderhorn Park,6,2,Howe
-93.303208000049153,44.990953000180859,792,04/16/2018 01:33pm,"1240 LOGAN AVE N,Minneapolis,MN",Snow Emergency,44.990953,-93.303208,5,Near North,Near - North,1,2,Howe
-93.256574999836332,45.002922999996478,793,04/16/2018 01:34pm,"636 15th ave ne,Minneapolis,MN",Snow Emergency,45.002923,-93.256575,1,Northeast,Logan Park,2,2,Howe
-93.237083000280222,44.98309500023413,794,04/16/2018 01:35pm,"518 12th ave se,Minneapolis,MN",Snow Emergency,44.983095,-93.237083,3,University,Marcy Holmes,4,2,Howe
-93.275647999855266,44.964487000075046,795,04/16/2018 01:37pm,"1820 stevens avs S,Minneapolis,MN",Snow Emergency,44.964487,-93.275648,6,Central,Steven's Square - Loring Heights,3,2,Howe
-93.299740000200813,44.944363000152407,796,04/16/2018 01:38pm,"3206 HOLMES AVE,Minneapolis,MN",Snow Emergency,44.944363,-93.29974,10,Calhoun Isle,ECCO,5,2,Howe
-93.286239999975976,45.016408999575724,797,04/16/2018 01:40pm,"3346 6th St n,Minneapolis,MN",Snow Emergency,45.016409,-93.28624,4,Camden,McKinley,1,2,Howe
-93.237477999609965,44.982600999936267,798,04/16/2018 01:41pm,"502 12th ave se,Minneapolis,MN",Snow Emergency,44.982601,-93.237478,3,University,Marcy Holmes,4,2,Howe
-93.290356000029362,44.98298999988863,799,04/16/2018 01:41pm,"822 5th ave n,Minneapolis,MN",Snow Emergency,44.98299,-93.290356,5,Near North,Sumner - Glenwood,3,2,Howe
-93.294953999827229,44.938576000382163,800,04/16/2018 01:42pm,"3528 Emerson ave s,Minneapolis,MN",Snow Emergency,44.938576,-93.294954,10,Calhoun Isle,CARAG,5,2,Howe
-93.25397999977713,44.996761000020165,801,04/16/2018 01:45pm,"658 Madison St NE,Minneapolis,MN",Snow Emergency,44.996761,-93.25398,3,Northeast,St. Anthony East,2,2,Howe
-93.290259000052799,44.982941000326939,802,04/16/2018 01:45pm,"814 5th ave n,Minneapolis,MN",Snow Emergency,44.982941,-93.290259,5,Near North,Sumner - Glenwood,3,2,Howe
-93.304164000068511,44.990850999973695,803,04/16/2018 01:45pm,"1236 Morgan Ave. N.,Minneapolis,MN",Snow Emergency,44.990851,-93.304164,5,Near North,Near - North,1,2,Howe
-93.281753999947114,44.957688000400928,804,04/16/2018 01:46pm,"2440 Pillsbury ave ,Minneapolis,MN",Snow Emergency,44.957688,-93.281754,10,Powderhorn,Whittier,3,2,Howe
-93.230647000258841,44.983601000186077,805,04/16/2018 01:47pm,"1518 8th st se,Minneapolis,MN",Snow Emergency,44.983601,-93.230647,2,University,University of Minnesota,4,2,Howe
-93.29282499967394,45.022694999874368,806,04/16/2018 01:47pm,"3716 DuPont Ave n,Minneapolis,MN",Snow Emergency,45.022695,-93.292825,4,Camden,McKinley,1,2,Howe
-93.261392999886993,44.997337999648998,807,04/16/2018 01:49pm,"804 4th St NE,Minneapolis,MN",Snow Emergency,44.997338,-93.261393,3,Northeast,St. Anthony West,2,2,Howe
-93.228767999943216,44.947475999817577,808,04/16/2018 01:53pm,"3024 30th ave ,Minneapolis,MN",Snow Emergency,44.947476,-93.228768,2,Longfellow,Longfellow,6,2,Howe
-93.294894999804342,44.938887000334823,809,04/16/2018 01:55pm,"3516 Emerson Ave s ,Minneapolis,MN",Snow Emergency,44.938887,-93.294895,10,Calhoun Isle,CARAG,5,2,Howe
-93.293561000339878,44.943608000408979,810,04/16/2018 01:56pm,"3234 DUPONT AV S,Minneapolis,MN",Snow Emergency,44.943608,-93.293561,10,Calhoun Isle,CARAG,5,2,Howe
-93.305492000155667,44.98562399994767,811,04/16/2018 01:57pm,"714 newton ave n ,Minneapolis,MN",Snow Emergency,44.985624,-93.305492,5,Near North,Near - North,1,2,Howe
-93.230358000421347,44.945153999757338,812,04/16/2018 01:57pm,"3152 29th Avenue South,Minneapolis,MN",Snow Emergency,44.945154,-93.230358,2,Longfellow,Longfellow,6,2,Howe
-93.227817000154417,44.985014999742468,813,04/16/2018 01:58pm,"1716 Rollins ave SE,Minneapolis,MN",Snow Emergency,44.985015,-93.227817,2,University,Como,4,2,Howe
-93.230714999797385,44.983628999678658,814,04/16/2018 02:00pm,"1516 8th st se,Minneapolis,MN",Snow Emergency,44.983629,-93.230715,2,University,University of Minnesota,4,2,Howe
-93.29367600024716,44.939141000356919,815,04/16/2018 02:00pm,"3508 DUPONT AV S,Minneapolis,MN",Snow Emergency,44.939141,-93.293676,10,Calhoun Isle,CARAG,5,2,Howe
-93.239470999786747,44.941571000001716,816,04/16/2018 02:03pm,"2226 34th st e,Minneapolis,MN",Snow Emergency,44.941571,-93.239471,9,Powderhorn,Corcoran,6,2,Howe
-93.237255000118125,44.982871999842985,817,04/16/2018 02:03pm,"508 12th ave se,Minneapolis,MN",Snow Emergency,44.982872,-93.237255,3,University,Marcy Holmes,4,2,Howe
-93.233571000201437,44.98516300027228,818,04/16/2018 02:07pm,"808 13th ave se,Minneapolis,MN",Snow Emergency,44.985163,-93.233571,3,University,Marcy Holmes,4,2,Howe
-93.298177000068449,44.978982000319093,819,04/16/2018 02:07pm,"1399 2nd ave n,Minneapolis,MN",Snow Emergency,44.978982,-93.298177,5,Near North,Harrison,3,2,Howe
-93.231883999746742,44.946053999892229,820,04/16/2018 02:10pm,"3128 28th ave s,Minneapolis,MN",Snow Emergency,44.946054,-93.231884,2,Longfellow,Longfellow,6,2,Howe
-93.235325000148578,44.985249999787698,821,04/16/2018 02:10pm,"728 12th ave se,Minneapolis,MN",Snow Emergency,44.98525,-93.235325,3,University,Marcy Holmes,4,2,Howe
-93.229374000010068,44.986393000336761,822,04/16/2018 02:12pm,"1500 brook ave se,Minneapolis,MN",Snow Emergency,44.986393,-93.229374,2,University,Como,4,2,Howe
-93.281753999947114,44.95657799957506,823,04/16/2018 02:21pm,"2520 Pillsbury Ave ,Minneapolis,MN",Snow Emergency,44.956578,-93.281754,10,Powderhorn,Whittier,3,2,Howe
-93.306641000082038,44.990438999860032,824,04/16/2018 02:21pm,"1226 Oliver ave n ,Minneapolis,MN",Snow Emergency,44.990439,-93.306641,5,Near North,Near - North,1,2,Howe
-93.292792999996877,45.021145000341548,825,04/16/2018 02:23pm,"3626 dupont Ave n ,Minneapolis,MN",Snow Emergency,45.021145,-93.292793,4,Camden,McKinley,1,2,Howe
-93.292820000342715,45.021034999765511,826,04/16/2018 02:25pm,"3622 dupont Ave n ,Minneapolis,MN",Snow Emergency,45.021035,-93.29282,4,Camden,McKinley,1,2,Howe
-93.297909000300081,44.979185999834094,827,04/16/2018 02:27pm,"234 Humboldt ave n,Minneapolis,MN",Snow Emergency,44.979186,-93.297909,5,Near North,Harrison,3,2,Howe
-93.231119999588245,44.983790999954749,828,04/16/2018 02:04pm,"1504 8th St Se,Minneapolis,MN",Snow Emergency,44.983791,-93.23112,2,University,University of Minnesota,4,2,Howe
-93.263349000156225,45.007581999909405,829,04/16/2018 02:28pm,"324 19th ave ne,Minneapolis,MN",Snow Emergency,45.007582,-93.263349,3,Northeast,Bottineau,2,2,Howe
-93.306703000243203,44.990292000275645,830,04/16/2018 02:29pm,"1218 Oliver Ave N,Minneapolis,MN",Snow Emergency,44.990292,-93.306703,5,Near North,Near - North,1,2,Howe
-93.236298000052614,44.983937000392309,831,04/16/2018 01:55pm,"608 12th Ave Se,Minneapolis,MN",Snow Emergency,44.983937,-93.236298,3,University,Marcy Holmes,4,2,Howe
-93.29803699990758,44.978512000228697,832,04/16/2018 02:30pm,"216 Humboldt ave n,Minneapolis,MN",Snow Emergency,44.978512,-93.298037,5,Near North,Harrison,3,2,Howe
-93.23758199990931,44.984853000365717,833,04/16/2018 01:55pm,"1102 7th St Se,Minneapolis,MN",Snow Emergency,44.984853,-93.237582,3,University,Marcy Holmes,4,2,Howe
-93.237343999725809,44.983452999656265,834,04/16/2018 02:32pm,"1126 6th st se,Minneapolis,MN",Snow Emergency,44.983453,-93.237344,3,University,Marcy Holmes,4,2,Howe
-93.238595999905442,44.94495699966587,835,04/16/2018 02:32pm,"2306 32nd Street East,Minneapolis,MN",Snow Emergency,44.944957,-93.238596,9,Powderhorn,Corcoran,6,2,Howe
-93.281679000085774,44.954375999652704,836,04/16/2018 02:33pm,"2632 PILLSBURY AVE S,Minneapolis,MN",Snow Emergency,44.954376,-93.281679,10,Powderhorn,Whittier,3,2,Howe
-93.281671999762921,44.960597999697988,837,04/16/2018 02:34pm,"2200 PILLSBURY AVE S,Minneapolis,MN",Snow Emergency,44.960598,-93.281672,10,Powderhorn,Whittier,3,2,Howe
-93.281764999555051,44.95960399972482,838,04/16/2018 02:37pm,"2314 Pillsbury Ave s,Minneapolis,MN",Snow Emergency,44.959604,-93.281765,10,Powderhorn,Whittier,3,2,Howe
-93.227610999647879,44.985111999719031,839,04/16/2018 02:38pm,"1720 Rollins ave se,Minneapolis,MN",Snow Emergency,44.985112,-93.227611,2,University,Como,4,2,Howe
-93.245978000384355,44.943089999903641,840,04/16/2018 02:38pm,"1854 33rd Street East,Minneapolis,MN",Snow Emergency,44.94309,-93.245978,9,Powderhorn,Corcoran,6,2,Howe
-93.281706000431541,44.952182000099299,841,04/16/2018 02:40pm,"2750 pillsbury av s,Minneapolis,MN",Snow Emergency,44.952182,-93.281706,10,Powderhorn,Whittier,3,2,Howe
-93.240900000034898,44.996906000411627,842,04/16/2018 02:41pm,"1306 Summer St NE,Minneapolis,MN",Snow Emergency,44.996906,-93.2409,3,Northeast,Beltrami,2,2,Howe
-93.232679999582274,44.993284999802938,843,04/16/2018 02:42pm,"1300 Winter St NE,Minneapolis,MN",Snow Emergency,44.993285,-93.23268,1,University,Como,2,2,Howe
-93.2303540002369,44.945325999595234,844,04/16/2018 02:43pm,"3146 29th Avenue South,Minneapolis,MN",Snow Emergency,44.945326,-93.230354,2,Longfellow,Longfellow,6,2,Howe
