X,Y,FID,Citation_N,Service_Da,Address,Ordinance,Ordinanc_1,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Snow_Em_Na,Day_ID
-93.254198,44.963983,3753,271118392016,4/16/2018 14:25,1834 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.963983,-93.254198,6,Phillips,Ventura Village,3,Howe,2
-93.301935,44.980982,3754,271118360005,4/16/2018 14:25,1619 KNOX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.980982,-93.301935,5,Near North,Harrison,3,Howe,2
-93.293367,44.986234,3755,271118396127,4/16/2018 14:25,1120 8TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.986234,-93.293367,5,Near North,Sumner - Glenwood,1,Howe,2
-93.283295,44.961264,3756,271118392521,4/16/2018 14:25,2128 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.961264,-93.283295,10,Powderhorn,Whittier,3,Howe,2
-93.287307,45.045485,3757,271118391726,4/16/2018 14:25,4950 6TH ST N,478.1000(b),Snow emergency parking restrictions - even number address,45.045485,-93.287307,4,Camden,Lind - Bohanon,1,Howe,2
-93.28565,44.940175,3758,271118386577,4/16/2018 14:26,3434 HARRIET AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.940175,-93.28565,8,Powderhorn,Lyndale,5,Howe,2
-93.268038,44.943116,3759,271118388229,4/16/2018 14:26,524 33RD ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.943116,-93.268038,9,Powderhorn,Central,5,Howe,2
-93.220314,44.947037,3760,271118383488,4/16/2018 14:26,3520 31ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.947037,-93.220314,2,Longfellow,Longfellow,6,Howe,2
-93.217825,44.96914,3761,271118360617,4/16/2018 14:26,68 WILLIAMS AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.96914,-93.217825,2,University,Prospect Park - East River Road,4,Howe,2
-93.31612,45.015077,3762,271118336909,4/16/2018 14:26,2802 33RD AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.015077,-93.31612,4,Camden,Cleveland,1,Howe,2
-93.253976,44.955854,3763,271118390637,4/16/2018 14:26,2534 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.955854,-93.253976,9,Phillips,Midtown Phillips,3,Howe,2
-93.285634,44.940245,3764,271118393223,4/16/2018 14:27,3426 HARRIET AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.940245,-93.285634,8,Powderhorn,Lyndale,5,Howe,2
-93.285656,44.940324,3765,271118393224,4/16/2018 14:27,3424 HARRIET AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.940324,-93.285656,8,Powderhorn,Lyndale,5,Howe,2
-93.268213,44.943146,3766,271118388230,4/16/2018 14:27,514 33RD ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.943146,-93.268213,9,Powderhorn,Central,5,Howe,2
-93.219497,44.956053,3767,271118383621,4/16/2018 14:27,2550 37TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.956053,-93.219497,2,Longfellow,Seward,4,Howe,2
-93.254566,44.963978,3768,271118392017,4/16/2018 14:27,1410 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.963978,-93.254566,6,Phillips,Ventura Village,3,Howe,2
-93.245892,45.01679,3769,271118386474,4/16/2018 14:27,952 27TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.01679,-93.245892,1,Northeast,Audubon Park,2,Howe,2
-93.283295,44.961309,3770,271118392522,4/16/2018 14:27,2112 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.961309,-93.283295,10,Powderhorn,Whittier,3,Howe,2
-93.278072,44.925094,3771,271118391031,4/16/2018 14:28,4 43RD ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.925094,-93.278072,8,Southwest,King Field,5,Howe,2
-93.220671,44.947026,3772,271118384344,4/16/2018 14:28,3518 31ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.947026,-93.220671,2,Longfellow,Longfellow,6,Howe,2
-93.208844,44.947919,3773,271118392965,4/16/2018 14:28,3008 35TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.947919,-93.208844,2,Longfellow,Cooper,6,Howe,2
-93.253682,44.956222,3774,271118389601,4/16/2018 14:28,2518 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.956222,-93.253682,9,Phillips,Midtown Phillips,3,Howe,2
-93.242471,44.963717,3775,271118394035,4/16/2018 14:28,904 21ST AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963717,-93.242471,6,Longfellow,Seward,4,Howe,2
-93.287354,45.04589,3776,271118391727,4/16/2018 14:28,5002 6TH ST N,478.1000(b),Snow emergency parking restrictions - even number address,45.04589,-93.287354,4,Camden,Lind - Bohanon,1,Howe,2
-93.218989,44.954562,3777,271118384310,4/16/2018 14:29,2632 37TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.954562,-93.218989,2,Longfellow,Seward,4,Howe,2
-93.254929,44.963962,3778,271118392018,4/16/2018 14:29,1404 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.963962,-93.254929,6,Phillips,Ventura Village,3,Howe,2
-93.261286,45.011101,3779,271118394474,4/16/2018 14:29,404 23RD AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.011101,-93.261286,1,Northeast,Holland,2,Howe,2
-93.245268,45.014978,3780,271118386475,4/16/2018 14:29,1006 26TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.014978,-93.245268,1,Northeast,Audubon Park,2,Howe,2
-93.282921,44.962691,3781,271118392523,4/16/2018 14:29,2000 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.962691,-93.282921,10,Powderhorn,Whittier,3,Howe,2
-93.280655,44.899973,3782,271118389445,4/16/2018 14:30,5648 WENTWORTH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.899973,-93.280655,11,Southwest,Windom,5,Howe,2
-93.279321,44.925073,3783,271118391032,4/16/2018 14:30,100 43RD ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.925073,-93.279321,8,Southwest,King Field,5,Howe,2
-93.253748,44.956774,3784,271118389602,4/16/2018 14:30,2516 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.956774,-93.253748,9,Phillips,Midtown Phillips,3,Howe,2
-93.290569,44.987489,3785,271118396128,4/16/2018 14:30,706 9TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.987489,-93.290569,5,Near North,Sumner - Glenwood,1,Howe,2
-93.305655,44.993759,3786,271118392142,4/16/2018 14:30,1422 NEWTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.993759,-93.305655,5,Near North,Willard - Hay,1,Howe,2
-93.317732,45.016913,3787,271118336910,4/16/2018 14:30,2908 34TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.016913,-93.317732,4,Camden,Cleveland,1,Howe,2
-93.309615,44.903391,3788,271118335462,4/16/2018 14:31,2320 55TH ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.903391,-93.309615,13,Southwest,Armatage,5,Howe,2
-93.224116,44.946934,3789,271118384345,4/16/2018 14:31,3310 31ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.946934,-93.224116,2,Longfellow,Longfellow,6,Howe,2
-93.237674,45.015002,3790,271118393879,4/16/2018 14:31,1518 26TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.015002,-93.237674,1,Northeast,Audubon Park,2,Howe,2
-93.284538,44.962495,3791,271118392524,4/16/2018 14:31,2002 GRAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.962495,-93.284538,10,Powderhorn,Whittier,3,Howe,2
-93.271604,44.943124,3792,271118388231,4/16/2018 14:32,318 33RD ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.943124,-93.271604,9,Powderhorn,Central,5,Howe,2
-93.253738,44.956742,3793,271118389603,4/16/2018 14:32,2514 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.956742,-93.253738,9,Phillips,Midtown Phillips,3,Howe,2
-93.217013,44.969398,3794,271118360618,4/16/2018 14:32,50 WILLIAMS AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.969398,-93.217013,2,University,Prospect Park - East River Road,4,Howe,2
-93.242559,44.961687,3795,271118391327,4/16/2018 14:33,2104 21ST AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.961687,-93.242559,6,Longfellow,Seward,4,Howe,2
-93.305694,44.993923,3796,271118392143,4/16/2018 14:33,1430 NEWTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.993923,-93.305694,5,Near North,Willard - Hay,1,Howe,2
-93.255715,44.963945,3797,271118392019,4/16/2018 14:34,1310 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.963945,-93.255715,6,Phillips,Ventura Village,3,Howe,2
-93.28452,44.962047,3798,271118392525,4/16/2018 14:34,2016 GRAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.962047,-93.28452,10,Powderhorn,Whittier,3,Howe,2
-93.287387,45.049802,3799,271118391728,4/16/2018 14:34,5214 6TH ST N,478.1000(b),Snow emergency parking restrictions - even number address,45.049802,-93.287387,4,Camden,Lind - Bohanon,1,Howe,2
-93.279348,44.90365,3800,271118389446,4/16/2018 14:35,5444 BLAISDELL AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.90365,-93.279348,11,Southwest,Windom,5,Howe,2
-93.229687,44.94661,3801,271118384346,4/16/2018 14:35,2906 31ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.94661,-93.229687,2,Longfellow,Longfellow,6,Howe,2
-93.208421,44.948312,3802,271118392968,4/16/2018 14:35,3004 45TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.948312,-93.208421,2,Longfellow,Cooper,6,Howe,2
-93.242515,44.961592,3803,271118391328,4/16/2018 14:35,2110 21ST AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.961592,-93.242515,6,Longfellow,Seward,4,Howe,2
-93.294946,44.989001,3804,271118396129,4/16/2018 14:35,1214 11TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.989001,-93.294946,5,Near North,Near - North,1,Howe,2
-93.287439,45.04991,3805,271118391729,4/16/2018 14:35,5218 6TH ST N,478.1000(b),Snow emergency parking restrictions - even number address,45.04991,-93.287439,4,Camden,Lind - Bohanon,1,Howe,2
-93.208482,44.907341,3806,271118388145,4/16/2018 14:35,4528 53RD ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.907341,-93.208482,12,Nokomis,Minnehaha,6,Howe,2
-93.279372,44.903849,3807,271118389447,4/16/2018 14:36,5442 BLAISDELL AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.903849,-93.279372,11,Southwest,Windom,5,Howe,2
-93.27159,44.943149,3808,271118388232,4/16/2018 14:36,308 33RD ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.943149,-93.27159,9,Powderhorn,Central,5,Howe,2
-93.255849,44.963948,3809,271118392020,4/16/2018 14:36,1308 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.963948,-93.255849,6,Phillips,Ventura Village,3,Howe,2
-93.245412,44.968828,3810,271118386551,4/16/2018 14:36,1900 5TH ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.968828,-93.245412,6,University,Cedar Riverside,4,Howe,2
-93.216637,44.969899,3811,271118360619,4/16/2018 14:36,36 WILLIAMS AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.969899,-93.216637,2,University,Prospect Park - East River Road,4,Howe,2
-93.306581,45.016813,3812,271118336911,4/16/2018 14:36,2114 34TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.016813,-93.306581,4,Camden,Folwell,1,Howe,2
-93.284531,44.960607,3813,271118392526,4/16/2018 14:36,2204 GRAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.960607,-93.284531,10,Powderhorn,Whittier,3,Howe,2
-93.279356,44.903865,3814,271118389448,4/16/2018 14:37,5440 BLAISDELL AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.903865,-93.279356,11,Southwest,Windom,5,Howe,2
-93.209205,44.947919,3815,271118392969,4/16/2018 14:37,3006 45TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.947919,-93.209205,2,Longfellow,Cooper,6,Howe,2
-93.242548,44.960829,3816,271118394036,4/16/2018 14:37,2202 21ST AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.960829,-93.242548,6,Longfellow,Seward,4,Howe,2
-93.292086,44.989497,3817,271118396130,4/16/2018 14:37,950 11TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.989497,-93.292086,5,Near North,Near - North,1,Howe,2
-93.221517,44.991029,3818,271118394767,4/16/2018 14:37,1100 22ND AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.991029,-93.221517,1,University,Como,4,Howe,2
-93.28455,44.960552,3819,271118392527,4/16/2018 14:37,2206 GRAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.960552,-93.28455,10,Powderhorn,Whittier,3,Howe,2
-93.230166,44.946676,3820,271118384347,4/16/2018 14:38,2826 31ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.946676,-93.230166,2,Longfellow,Longfellow,6,Howe,2
-93.245383,44.968791,3821,271118386552,4/16/2018 14:38,1902 5TH ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.968791,-93.245383,6,University,Cedar Riverside,4,Howe,2
-93.273014,44.943173,3822,271118388233,4/16/2018 14:39,218 33RD ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.943173,-93.273014,9,Powderhorn,Central,5,Howe,2
-93.208366,44.945936,3823,271118392970,4/16/2018 14:39,3128 45TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.945936,-93.208366,2,Longfellow,Cooper,6,Howe,2
-93.291948,44.989828,3824,271118396131,4/16/2018 14:39,940 11TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.989828,-93.291948,5,Near North,Near - North,1,Howe,2
-93.284481,44.959302,3825,271118392528,4/16/2018 14:39,2326 GRAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.959302,-93.284481,10,Powderhorn,Whittier,3,Howe,2
-93.2887,45.050896,3826,271118391730,4/16/2018 14:39,5248 CAMDEN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.050896,-93.2887,4,Camden,Lind - Bohanon,1,Howe,2
-93.206152,44.907568,3827,271118388146,4/16/2018 14:39,4708 53RD ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.907568,-93.206152,12,Nokomis,Minnehaha,6,Howe,2
-93.279399,44.901429,3828,271118389449,4/16/2018 14:40,5600 BLAISDELL AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.901429,-93.279399,11,Southwest,Windom,5,Howe,2
-93.245253,44.968806,3829,271118386553,4/16/2018 14:40,1904 5TH ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.968806,-93.245253,6,University,Cedar Riverside,4,Howe,2
-93.288705,45.04991,3830,271118391731,4/16/2018 14:40,5214 CAMDEN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.04991,-93.288705,4,Camden,Lind - Bohanon,1,Howe,2
-93.286758,44.923223,3831,271118391033,4/16/2018 14:41,520 44TH ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.923223,-93.286758,8,Southwest,King Field,5,Howe,2
-93.256487,44.963983,3832,271118392021,4/16/2018 14:41,1308 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.963983,-93.256487,6,Phillips,Ventura Village,3,Howe,2
-93.305761,44.999058,3833,271118392144,4/16/2018 14:41,1900 NEWTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.999058,-93.305761,5,Near North,Willard - Hay,1,Howe,2
-93.284534,44.958566,3834,271118392529,4/16/2018 14:41,2412 GRAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.958566,-93.284534,10,Powderhorn,Whittier,3,Howe,2
-93.2887,45.050015,3835,271118391732,4/16/2018 14:41,5218 CAMDEN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.050015,-93.2887,4,Camden,Lind - Bohanon,1,Howe,2
-93.205502,44.907567,3836,271118388147,4/16/2018 14:41,4748 53RD ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.907567,-93.205502,12,Nokomis,Minnehaha,6,Howe,2
-93.272524,44.94123,3837,271118388234,4/16/2018 14:43,306 34TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.94123,-93.272524,9,Powderhorn,Central,5,Howe,2
-93.305692,44.999775,3838,271118392145,4/16/2018 14:43,1928 NEWTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.999775,-93.305692,5,Near North,Willard - Hay,1,Howe,2
-93.248586,45.034288,3839,271118392989,4/16/2018 14:43,3618 VAN BUREN ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.034288,-93.248586,1,Northeast,Columbia Park,2,Howe,2
-93.254012,44.9582,3840,271118390639,4/16/2018 14:43,2426 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.9582,-93.254012,9,Phillips,Midtown Phillips,3,Howe,2
-93.279425,44.896937,3841,271118389450,4/16/2018 14:44,5826 BLAISDELL AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.896937,-93.279425,11,Southwest,Windom,5,Howe,2
-93.257262,44.963977,3842,271118392022,4/16/2018 14:44,1114 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.963977,-93.257262,6,Phillips,Ventura Village,3,Howe,2
