"ID";"snow_emergency_name";"service_date";"address";"latitude";"longitude";"day_id";"ward";"neighborhood";"community";"tow_district"
614;"Yardville";"2018-02-26 00:00:00";"600 Van White Memorial Blvd,Minneapolis,MN";44.984;-93.294;1;5;"Sumner - Glenwood";"Near North";1
615;"Yardville";"2018-02-26 00:00:00";"1508 russell ave n,Minneapolis,MN";44.994;-93.31;2;5;"Willard - Hay";"Near North";1
616;"Yardville";"2018-02-26 00:00:00";"600-720 VAN WHITE MEMORIAL BLVD,Minneapolis,MN";44.986;-93.292;1;5;"Sumner - Glenwood";"Near North";1
617;"Yardville";"2018-02-26 00:00:00";"1344 knox ave n,Minneapolis,MN";44.993;-93.302;2;5;"Near - North";"Near North";1
618;"Yardville";"2018-02-26 00:00:00";"3544 DuPont ave n,Minneapolis,MN";45.02;-93.293;2;4;"McKinley";"Camden";1
619;"Yardville";"2018-02-26 00:00:00";"801 van white ,Minneapolis,MN";44.987;-93.293;1;5;"Sumner - Glenwood";"Near North";1
620;"Yardville";"2018-02-26 00:00:00";"1210 11th Ave N,Minneapolis,MN";44.989;-93.295;2;5;"Near - North";"Near North";1
621;"Yardville";"2018-02-26 00:00:00";"3650 Colfax ave n,Minneapolis,MN";45.022;-93.292;2;4;"McKinley";"Camden";1
622;"Yardville";"2018-02-26 00:00:00";"701 4th st n,Minneapolis,MN";44.987;-93.28;1;5;"North Loop";"Central";1
623;"Yardville";"2018-02-26 00:00:00";"801 van white ,Minneapolis,MN";44.987;-93.293;1;5;"Sumner - Glenwood";"Near North";1
624;"Yardville";"2018-02-26 00:00:00";"3242 DuPont ave n,Minneapolis,MN";45.015;-93.293;2;4;"McKinley";"Camden";1
625;"Yardville";"2018-02-26 00:00:00";"3418 DuPont ave n,Minneapolis,MN";45.017;-93.293;2;4;"McKinley";"Camden";1
626;"Yardville";"2018-02-26 00:00:00";"720 van whitee blvd,Minneapolis,MN";44.986;-93.292;1;5;"Sumner - Glenwood";"Near North";1
627;"Yardville";"2018-02-26 00:00:00";"600 van white blvd,Minneapolis,MN";44.984;-93.294;1;5;"Sumner - Glenwood";"Near North";1
628;"Yardville";"2018-02-26 00:00:00";"600 BLOCK VAN WHITE MEMORIAL BLVD,Minneapolis,MN";44.984;-93.294;1;5;"Sumner - Glenwood";"Near North";1
629;"Yardville";"2018-02-26 00:00:00";"800 QUEEN AVE N,Minneapolis,MN";44.986;-93.309;2;5;"Willard - Hay";"Near North";1
630;"Yardville";"2018-02-26 00:00:00";"741 3rd st n,Minneapolis,MN";44.987;-93.279;1;3;"North Loop";"Central";1
631;"Yardville";"2018-02-26 00:00:00";"1202 7th Ave. N.,Minneapolis,MN";44.986;-93.295;2;5;"Near - North";"Near North";1
632;"Yardville";"2018-02-26 00:00:00";"1324 queen ave n,Minneapolis,MN";44.992;-93.31;2;5;"Willard - Hay";"Near North";1
633;"Yardville";"2018-02-26 00:00:00";"1100-1198 VAN WHITE MEMORIAL BLVD,Minneapolis,MN";44.989;-93.292;1;5;"Sumner - Glenwood";"Near North";1
634;"Yardville";"2018-02-26 00:00:00";"1420 RUSSELL AVE N,Minneapolis,MN";44.994;-93.31;2;5;"Willard - Hay";"Near North";1
635;"Yardville";"2018-02-26 00:00:00";"1130 7th ave n,Minneapolis,MN";44.986;-93.294;2;5;"Near - North";"Near North";1
636;"Yardville";"2018-02-26 00:00:00";"600 van white,Minneapolis,MN";44.984;-93.294;1;5;"Sumner - Glenwood";"Near North";1
637;"Yardville";"2018-02-26 00:00:00";"1900 Emerson av n,Minneapolis,MN";44.999;-93.294;1;5;"Near - North";"Near North";1
638;"Yardville";"2018-02-26 00:00:00";"1100 van white Blvd ,Minneapolis,MN";44.989;-93.292;1;5;"Sumner - Glenwood";"Near North";1
639;"Yardville";"2018-02-26 00:00:00";"4600 Bryant Ave n,Minneapolis,MN";45.039;-93.291;1;4;"Lind - Bohanon";"Camden";1
640;"Yardville";"2018-02-26 00:00:00";"1204 7th ave n,Minneapolis,MN";44.986;-93.295;2;5;"Near - North";"Near North";1
641;"Yardville";"2018-02-26 00:00:00";"710 SHERIDAN AVE N,Minneapolis,MN";44.986;-93.312;2;5;"Willard - Hay";"Near North";1
642;"Yardville";"2018-02-26 00:00:00";"1016 7th Ave. N.,Minneapolis,MN";44.986;-93.288;2;5;"North Loop";"Central";1
643;"Yardville";"2018-02-26 00:00:00";"3300-3399 FREEMONT AVE N,Minneapolis,MN";45.015;-93.296;1;4;"Folwell";"Camden";1
644;"Yardville";"2018-02-26 00:00:00";"4100 Fremont Ave n,Minneapolis,MN";45.03;-93.295;1;4;"Webber - Camden";"Camden";1
645;"Yardville";"2018-02-26 00:00:00";"1900 Dowling ave n ,Minneapolis,MN";45.024;-93.305;1;4;"Folwell";"Camden";1
646;"Yardville";"2018-02-26 00:00:00";"3400-3499 FREEMONT AVE N,Minneapolis,MN";45.017;-93.296;1;4;"Folwell";"Camden";1
647;"Yardville";"2018-02-26 00:00:00";"2400-2499 EMERSON AV N,Minneapolis,MN";45.004;-93.294;1;5;"Jordan";"Near North";1
648;"Yardville";"2018-02-26 00:00:00";"826 aldrich ave n,Minneapolis,MN";44.987;-93.291;2;5;"Sumner - Glenwood";"Near North";1
649;"Yardville";"2018-02-26 00:00:00";"906 aldrich ave n,Minneapolis,MN";44.987;-93.291;2;5;"Sumner - Glenwood";"Near North";1
650;"Yardville";"2018-02-26 00:00:00";"1028 ALDRICH AVE N,Minneapolis,MN";44.988;-93.291;2;5;"Sumner - Glenwood";"Near North";1
651;"Yardville";"2018-02-26 00:00:00";"1202 Humboldt Ave. N.,Minneapolis,MN";44.991;-93.298;2;5;"Near - North";"Near North";1
652;"Yardville";"2018-02-26 00:00:00";"2206 irving ave n,Minneapolis,MN";45.002;-93.299;2;5;"Jordan";"Near North";1
653;"Yardville";"2018-02-26 00:00:00";"1320 Irving Ave. N.,Minneapolis,MN";44.992;-93.299;2;5;"Near - North";"Near North";1
654;"Yardville";"2018-02-26 00:00:00";"1906 irving ave n,Minneapolis,MN";44.999;-93.299;2;5;"Near - North";"Near North";1
655;"Yardville";"2018-02-26 00:00:00";"1214 IRVING AVE N,Minneapolis,MN";44.991;-93.299;2;5;"Near - North";"Near North";1
656;"Yardville";"2018-02-26 00:00:00";"2124 4th st n,Minneapolis,MN";45.001;-93.285;2;5;"Hawthorne";"Near North";1
657;"Yardville";"2018-02-26 00:00:00";"2504 6th st n,Minneapolis,MN";45.005;-93.286;2;5;"Hawthorne";"Near North";1
658;"Yardville";"2018-02-26 00:00:00";"1226 Irving Ave N,Minneapolis,MN";44.991;-93.299;2;5;"Near - North";"Near North";1
659;"Yardville";"2018-02-26 00:00:00";"2410 4th st n ,Minneapolis,MN";45.004;-93.285;2;5;"Hawthorne";"Near North";1
660;"Yardville";"2018-02-26 00:00:00";"1224 JAMES ANE N,Minneapolis,MN";44.991;-93.301;2;5;"Near - North";"Near North";1
661;"Yardville";"2018-02-26 00:00:00";"2414 4th st n,Minneapolis,MN";45.004;-93.285;2;5;"Hawthorne";"Near North";1
662;"Yardville";"2018-02-26 00:00:00";"1222 james ave n,Minneapolis,MN";44.991;-93.3;2;5;"Near - North";"Near North";1
663;"Yardville";"2018-02-26 00:00:00";"1322 Irving ave n ,Minneapolis,MN";44.993;-93.299;2;5;"Near - North";"Near North";1
664;"Yardville";"2018-02-26 00:00:00";"1920 Logan Ave N,Minneapolis,MN";44.999;-93.303;2;5;"Willard - Hay";"Near North";1
665;"Yardville";"2018-02-26 00:00:00";"1616 MORGAN AVE N,Minneapolis,MN";44.995;-93.304;2;5;"Willard - Hay";"Near North";1
666;"Yardville";"2018-02-26 00:00:00";"3216 4th st n,Minneapolis,MN";45.014;-93.285;2;4;"McKinley";"Camden";1
667;"Yardville";"2018-02-26 00:00:00";"916 LOGAN AVE N,Minneapolis,MN";44.987;-93.303;2;5;"Near - North";"Near North";1
668;"Yardville";"2018-02-26 00:00:00";"3210 4th St n,Minneapolis,MN";45.014;-93.285;2;4;"McKinley";"Camden";1
669;"Yardville";"2018-02-26 00:00:00";"1238 Morgan Ave N,Minneapolis,MN";44.991;-93.304;2;5;"Near - North";"Near North";1
670;"Yardville";"2018-02-26 00:00:00";"3302 6th st n,Minneapolis,MN";45.015;-93.286;2;4;"McKinley";"Camden";1
671;"Yardville";"2018-02-26 00:00:00";"2918 6th st n,Minneapolis,MN";45.01;-93.286;2;5;"Hawthorne";"Near North";1
672;"Yardville";"2018-02-26 00:00:00";"1220 morgan ave n,Minneapolis,MN";44.99;-93.304;2;5;"Near - North";"Near North";1
673;"Yardville";"2018-02-26 00:00:00";"1402 morgan ave n,Minneapolis,MN";44.993;-93.304;2;5;"Willard - Hay";"Near North";1
674;"Yardville";"2018-02-26 00:00:00";"1314 Logan Ave N,Minneapolis,MN";44.992;-93.303;2;5;"Willard - Hay";"Near North";1
675;"Yardville";"2018-02-26 00:00:00";"1306 LOGAN AVE N,Minneapolis,MN";44.992;-93.303;2;5;"Willard - Hay";"Near North";1
676;"Yardville";"2018-02-26 00:00:00";"826 Elwood Ave N,Minneapolis,MN";44.987;-93.301;2;5;"Near - North";"Near North";1
677;"Yardville";"2018-02-26 00:00:00";"1030 KNOX AE N,Minneapolis,MN";44.988;-93.302;2;5;"Near - North";"Near North";1
678;"Yardville";"2018-02-26 00:00:00";"3108 6TH ST N,Minneapolis,MN";45.012;-93.286;2;5;"Hawthorne";"Near North";1
679;"Yardville";"2018-02-26 00:00:00";"3124 6th st n,Minneapolis,MN";45.012;-93.286;2;5;"Hawthorne";"Near North";1
680;"Yardville";"2018-02-26 00:00:00";"1206 logan ave n,Minneapolis,MN";44.99;-93.303;2;5;"Near - North";"Near North";1
681;"Yardville";"2018-02-26 00:00:00";"3830 Aldrich av n,Minneapolis,MN";45.025;-93.289;2;4;"Webber - Camden";"Camden";1
682;"Yardville";"2018-02-26 00:00:00";"3830 aldrich,Minneapolis,MN";45.025;-93.289;2;4;"Webber - Camden";"Camden";1
683;"Yardville";"2018-02-26 00:00:00";"1312 knox ave n,Minneapolis,MN";44.992;-93.302;2;5;"Near - North";"Near North";1
684;"Yardville";"2018-02-26 00:00:00";"1228 Knox Ave N,Minneapolis,MN";44.991;-93.302;2;5;"Near - North";"Near North";1
685;"Yardville";"2018-02-26 00:00:00";"1234 KNOX AVE N,Minneapolis,MN";44.991;-93.302;2;5;"Near - North";"Near North";1
686;"Yardville";"2018-02-26 00:00:00";"515 1st st n,Minneapolis,MN";44.988;-93.273;1;3;"North Loop";"Central";1
687;"Yardville";"2018-02-26 00:00:00";"1332 Knox Ave N,Minneapolis,MN";44.993;-93.302;2;5;"Near - North";"Near North";1
688;"Yardville";"2018-02-26 00:00:00";"716 1st st n,Minneapolis,MN";44.99;-93.275;1;3;"North Loop";"Central";1
689;"Yardville";"2018-02-26 00:00:00";"4000 Lyndale Ave N,Minneapolis,MN";45.028;-93.288;1;4;"Webber - Camden";"Camden";1
690;"Yardville";"2018-02-26 00:00:00";"3700 BLOCK LYNDALE AVE N,Minneapolis,MN";45.022;-93.288;1;4;"McKinley";"Camden";1
691;"Yardville";"2018-02-26 00:00:00";"1009 5th st n,Minneapolis,MN";44.988;-93.284;1;5;"North Loop";"Central";1
692;"Yardville";"2018-02-26 00:00:00";"921 3rd st n,Minneapolis,MN";44.989;-93.282;1;3;"North Loop";"Central";1
693;"Yardville";"2018-02-26 00:00:00";"3438 DuPont ave n,Minneapolis,MN";45.018;-93.293;2;4;"McKinley";"Camden";1
694;"Yardville";"2018-02-26 00:00:00";"3654 Aldrich ave n,Minneapolis,MN";45.022;-93.289;2;4;"McKinley";"Camden";1
695;"Yardville";"2018-02-26 00:00:00";"810 Oliver Ave N,Minneapolis,MN";44.986;-93.307;2;5;"Near - North";"Near North";1
696;"Yardville";"2018-02-26 00:00:00";"3650 Aldrich ave n,Minneapolis,MN";45.022;-93.289;2;4;"McKinley";"Camden";1
697;"Yardville";"2018-02-26 00:00:00";"3614 Bryant av n,Minneapolis,MN";45.021;-93.29;2;4;"McKinley";"Camden";1
698;"Yardville";"2018-02-26 00:00:00";"1100 Van White Memorial blvd,Minneapolis,MN";44.989;-93.292;1;5;"Sumner - Glenwood";"Near North";1
699;"Yardville";"2018-02-26 00:00:00";"1240 logan ave n,Minneapolis,MN";44.991;-93.303;2;5;"Near - North";"Near North";1
700;"Yardville";"2018-02-26 00:00:00";"1424 newton ave n,Minneapolis,MN";44.994;-93.306;2;5;"Willard - Hay";"Near North";1
701;"Yardville";"2018-02-26 00:00:00";"1942 OLIVER AVE N,Minneapolis,MN";45.0;-93.307;2;5;"Willard - Hay";"Near North";1
702;"Yardville";"2018-02-26 00:00:00";"518 4th st n,Minneapolis,MN";44.985;-93.278;1;3;"North Loop";"Central";1
703;"Yardville";"2018-02-26 00:00:00";"1100 van white Blvd ,Minneapolis,MN";44.989;-93.292;1;5;"Sumner - Glenwood";"Near North";1
704;"Yardville";"2018-02-26 00:00:00";"1101 Van White Memorial blvd,Minneapolis,MN";44.989;-93.293;1;5;"Near - North";"Near North";1
705;"Yardville";"2018-02-26 00:00:00";"1101 van white ,Minneapolis,MN";44.989;-93.293;1;5;"Near - North";"Near North";1
706;"Yardville";"2018-02-27 00:00:00";"211 16th Ave N,Minneapolis,MN";44.995;-93.281;3;5;"Near - North";"Near North";1
707;"Yardville";"2018-02-27 00:00:00";"3213 4th St n,Minneapolis,MN";45.014;-93.285;3;4;"McKinley";"Camden";1
708;"Yardville";"2018-02-27 00:00:00";"2133 4th st n ,Minneapolis,MN";45.001;-93.285;3;5;"Hawthorne";"Near North";1
709;"Yardville";"2018-02-27 00:00:00";"3939 aldrich ave n ,Minneapolis,MN";45.027;-93.29;3;4;"Webber - Camden";"Camden";1
710;"Yardville";"2018-02-27 00:00:00";"3815 Colfax Ave n ,Minneapolis,MN";45.024;-93.292;3;4;"Webber - Camden";"Camden";1
711;"Yardville";"2018-02-27 00:00:00";"903 Newton Ave. N.,Minneapolis,MN";44.987;-93.306;3;5;"Near - North";"Near North";1
712;"Yardville";"2018-02-27 00:00:00";"3007 dupont Ave n ,Minneapolis,MN";45.012;-93.293;3;5;"Hawthorne";"Near North";1
713;"Yardville";"2018-02-27 00:00:00";"3215 Colfax Ave n ,Minneapolis,MN";45.014;-93.292;3;4;"McKinley";"Camden";1
714;"Yardville";"2018-02-27 00:00:00";"1125 Newton Ave N,Minneapolis,MN";44.99;-93.306;3;5;"Near - North";"Near North";1
715;"Yardville";"2018-02-27 00:00:00";"1615 NEWTON AVE N,Minneapolis,MN";44.996;-93.306;3;5;"Willard - Hay";"Near North";1
716;"Yardville";"2018-02-27 00:00:00";"711 Oliver Ave N,Minneapolis,MN";44.985;-93.307;3;5;"Near - North";"Near North";1
717;"Yardville";"2018-02-27 00:00:00";"2403 aldrich ave n ,Minneapolis,MN";45.004;-93.29;3;5;"Hawthorne";"Near North";1
718;"Yardville";"2018-02-27 00:00:00";"3311 Thomas Ave n,Minneapolis,MN";45.015;-93.314;3;4;"Cleveland";"Camden";1
719;"Yardville";"2018-02-27 00:00:00";"3243 aldrich ave n ,Minneapolis,MN";45.015;-93.29;3;4;"McKinley";"Camden";1
720;"Yardville";"2018-02-27 00:00:00";"715 OLIVER AVE N,Minneapolis,MN";44.986;-93.307;3;5;"Near - North";"Near North";1
721;"Yardville";"2018-02-27 00:00:00";"2909 Bryant Ave n ,Minneapolis,MN";45.01;-93.291;3;5;"Hawthorne";"Near North";1
722;"Yardville";"2018-02-27 00:00:00";"1703 12TH AVE N,Minneapolis,MN";44.99;-93.302;3;5;"Near - North";"Near North";1
723;"Yardville";"2018-02-27 00:00:00";"2521 Oake Park Ave N,Minneapolis,MN";44.988;-93.312;3;5;"Willard - Hay";"Near North";1
724;"Yardville";"2018-02-27 00:00:00";"3537 dupont Ave n ,Minneapolis,MN";45.02;-93.293;3;4;"McKinley";"Camden";1
725;"Yardville";"2018-02-27 00:00:00";"2019 Upton Ave N,Minneapolis,MN";45.0;-93.315;3;5;"Willard - Hay";"Near North";1
726;"Yardville";"2018-02-27 00:00:00";"1803 12TH AVE N,Minneapolis,MN";44.99;-93.303;3;5;"Near - North";"Near North";1
727;"Yardville";"2018-02-27 00:00:00";"3623 dupont Ave n ,Minneapolis,MN";45.021;-93.293;3;4;"Folwell";"Camden";1
728;"Yardville";"2018-02-27 00:00:00";"1009 39th ave n ,Minneapolis,MN";45.026;-93.292;3;4;"Webber - Camden";"Camden";1
729;"Howe";"2018-04-16 00:00:00";"710 RUSSELL AVE N,Minneapolis,MN";44.985;-93.311;2;5;"Willard - Hay";"Near North";1
730;"Howe";"2018-04-16 00:00:00";"150 26th Ave SE,Minneapolis,MN";44.971;-93.22;2;2;"Prospect Park - East River Road";"University";4
731;"Howe";"2018-04-16 00:00:00";"360 18th Ave NE,Minneapolis,MN";45.006;-93.262;2;1;"Holland";"Northeast";2
732;"Howe";"2018-04-16 00:00:00";"3520 31st st e ,Minneapolis,MN";44.939;-93.227;2;12;"Howe";"Longfellow";6
733;"Howe";"2018-04-16 00:00:00";"4004 Emerson Ave n,Minneapolis,MN";45.028;-93.294;2;4;"Webber - Camden";"Camden";1
734;"Howe";"2018-04-16 00:00:00";"3024 13th ave,Minneapolis,MN";44.947;-93.257;2;9;"Powderhorn Park";"Powderhorn";6
735;"Howe";"2018-04-16 00:00:00";"3128 15th ave,Minneapolis,MN";44.946;-93.254;2;9;"Powderhorn Park";"Powderhorn";6
736;"Howe";"2018-04-16 00:00:00";"1104 14th ave se,Minneapolis,MN";44.991;-93.232;2;1;"Como";"University";4
737;"Howe";"2018-04-16 00:00:00";"2516 34th st e,Minneapolis,MN";44.941;-93.235;2;9;"Corcoran";"Powderhorn";6
738;"Howe";"2018-04-16 00:00:00";"2320 pleasant Ave ,Minneapolis,MN";44.959;-93.283;2;10;"Whittier";"Powderhorn";3
739;"Howe";"2018-04-16 00:00:00";"1404 6th st se,Minneapolis,MN";44.982;-93.234;2;3;"Marcy Holmes";"University";4
740;"Howe";"2018-04-16 00:00:00";"238 Irving ave n,Minneapolis,MN";44.979;-93.299;2;5;"Harrison";"Near North";3
741;"Howe";"2018-04-16 00:00:00";"3714 43rd st e,Minneapolis,MN";44.925;-93.219;2;12;"Hiawatha";"Longfellow";6
742;"Howe";"2018-04-16 00:00:00";"814 Oliver Ave N,Minneapolis,MN";44.987;-93.307;2;5;"Near - North";"Near North";1
743;"Howe";"2018-04-16 00:00:00";"3620 dupont Ave n ,Minneapolis,MN";45.021;-93.293;2;4;"McKinley";"Camden";1
744;"Howe";"2018-04-16 00:00:00";"320 bryant ave n ,Minneapolis,MN";44.981;-93.29;2;5;"Sumner - Glenwood";"Near North";3
745;"Howe";"2018-04-16 00:00:00";"3726 Colfax Ave n ,Minneapolis,MN";45.023;-93.292;2;4;"McKinley";"Camden";1
746;"Howe";"2018-04-16 00:00:00";"1350 sheridan ave n ,Minneapolis,MN";44.993;-93.312;2;5;"Willard - Hay";"Near North";1
747;"Howe";"2018-04-16 00:00:00";"1348 sheridan ave n ,Minneapolis,MN";44.993;-93.312;2;5;"Willard - Hay";"Near North";1
748;"Howe";"2018-04-16 00:00:00";"1816 Steven ave s,Minneapolis,MN";44.965;-93.276;2;6;"Steven's Square - Loring Heights";"Central";3
749;"Howe";"2018-04-16 00:00:00";"622 RUSSELL AVE N,Minneapolis,MN";44.985;-93.311;2;5;"Willard - Hay";"Near North";1
750;"Howe";"2018-04-16 00:00:00";"2705 Delaware st se,Minneapolis,MN";44.971;-93.219;2;2;"Prospect Park - East River Road";"University";4
751;"Howe";"2018-04-16 00:00:00";"2516 Delaware st se,Minneapolis,MN";44.972;-93.221;2;2;"Prospect Park - East River Road";"University";4
752;"Howe";"2018-04-16 00:00:00";"3706 DuPont Ave n,Minneapolis,MN";45.022;-93.293;2;4;"McKinley";"Camden";1
753;"Howe";"2018-04-16 00:00:00";"738 16th st e,Minneapolis,MN";44.967;-93.263;2;6;"Elliot Park";"Central";3
754;"Howe";"2018-04-16 00:00:00";"3014 ALDRICH Av S,Minneapolis,MN";44.948;-93.289;2;10;"CARAG";"Calhoun Isle";5
755;"Howe";"2018-04-16 00:00:00";"1430 Newton Ave N,Minneapolis,MN";44.994;-93.305;2;5;"Willard - Hay";"Near North";1
756;"Howe";"2018-04-16 00:00:00";"1526 talmage ave se,Minneapolis,MN";44.99;-93.23;2;1;"Como";"University";4
757;"Howe";"2018-04-16 00:00:00";"3018 ALDRICH AV S,Minneapolis,MN";44.948;-93.29;2;10;"CARAG";"Calhoun Isle";5
758;"Howe";"2018-04-16 00:00:00";"3516 39th Street East,Minneapolis,MN";44.932;-93.221;2;12;"Howe";"Longfellow";6
759;"Howe";"2018-04-15 00:00:00";"3210 Chicago Avenue South,Minneapolis,MN";44.944;-93.263;1;9;"Central";"Powderhorn";5
760;"Howe";"2018-04-16 00:00:00";"3136 E 28th ST,Minneapolis,MN";44.952;-93.226;2;2;"Longfellow";"Longfellow";4
761;"Howe";"2018-04-16 00:00:00";"3710 dupont Ave n ,Minneapolis,MN";45.023;-93.293;2;4;"McKinley";"Camden";1
762;"Howe";"2018-04-16 00:00:00";"3038 14th ave s,Minneapolis,MN";44.947;-93.255;2;9;"Powderhorn Park";"Powderhorn";6
763;"Howe";"2018-04-16 00:00:00";"1014 15th Ave se ,Minneapolis,MN";44.988;-93.23;2;1;"Como";"University";4
764;"Howe";"2018-04-16 00:00:00";"2312 Pillsbury Ave s,Minneapolis,MN";44.96;-93.282;2;10;"Whittier";"Powderhorn";3
765;"Howe";"2018-04-16 00:00:00";"930 17th Ave Se,Minneapolis,MN";44.986;-93.228;2;2;"Como";"University";4
766;"Howe";"2018-04-16 00:00:00";"1900 newton ave n ,Minneapolis,MN";44.999;-93.306;2;5;"Willard - Hay";"Near North";1
767;"Howe";"2018-04-16 00:00:00";"3040 14th Avenue South,Minneapolis,MN";44.947;-93.255;2;9;"Powderhorn Park";"Powderhorn";6
768;"Howe";"2018-04-16 00:00:00";"1910 Steven ave s,Minneapolis,MN";44.963;-93.276;2;6;"Steven's Square - Loring Heights";"Central";3
769;"Howe";"2018-04-16 00:00:00";"2734 Pillsbury Ave s,Minneapolis,MN";44.953;-93.282;2;10;"Whittier";"Powderhorn";3
770;"Howe";"2018-04-16 00:00:00";"331 17th ave ne,Minneapolis,MN";45.005;-93.263;2;3;"Sheridan";"Northeast";2
771;"Howe";"2018-04-16 00:00:00";"1024 14th ave se,Minneapolis,MN";44.989;-93.232;2;1;"Como";"University";4
772;"Howe";"2018-04-16 00:00:00";"1416 6th St Se,Minneapolis,MN";44.982;-93.234;2;3;"Marcy Holmes";"University";4
773;"Howe";"2018-04-16 00:00:00";"1002 16th ave se,Minneapolis,MN";44.988;-93.23;2;1;"Como";"University";4
774;"Howe";"2018-04-16 00:00:00";"4014 Bryant Ave n ,Minneapolis,MN";45.028;-93.29;2;4;"Webber - Camden";"Camden";1
775;"Howe";"2018-04-16 00:00:00";"1034 14th Ave Se,Minneapolis,MN";44.989;-93.232;2;1;"Como";"University";4
776;"Howe";"2018-04-16 00:00:00";"1126 12th Ave N,Minneapolis,MN";44.99;-93.306;2;5;"Near - North";"Near North";1
777;"Howe";"2018-04-16 00:00:00";"2426 33rd st e,Minneapolis,MN";44.943;-93.236;2;9;"Corcoran";"Powderhorn";6
778;"Howe";"2018-04-16 00:00:00";"1000 UPTON AVE N,Minneapolis,MN";44.988;-93.314;2;5;"Willard - Hay";"Near North";1
779;"Howe";"2018-04-16 00:00:00";"3658 5th st ne,Minneapolis,MN";45.035;-93.26;2;1;"Columbia Park";"Northeast";2
780;"Howe";"2018-04-16 00:00:00";"3552 Irving Ave n,Minneapolis,MN";45.02;-93.299;2;4;"Folwell";"Camden";1
781;"Howe";"2018-04-16 00:00:00";"1022 15th Ave Se,Minneapolis,MN";44.989;-93.23;2;1;"Como";"University";4
782;"Howe";"2018-04-16 00:00:00";"2326 Grand Ave s ,Minneapolis,MN";44.959;-93.284;2;10;"Whittier";"Powderhorn";3
783;"Howe";"2018-04-16 00:00:00";"2106 14th ave n ,Minneapolis,MN";44.993;-93.307;2;5;"Willard - Hay";"Near North";1
784;"Howe";"2018-04-16 00:00:00";"2802 33rd st,Minneapolis,MN";44.943;-93.232;2;9;"Longfellow";"Longfellow";6
785;"Howe";"2018-04-16 00:00:00";"3632 snelling,Minneapolis,MN";44.937;-93.228;2;12;"Howe";"Longfellow";6
786;"Howe";"2018-04-16 00:00:00";"1124 12th Ave N,Minneapolis,MN";44.99;-93.306;2;5;"Near - North";"Near North";1
787;"Howe";"2018-04-16 00:00:00";"706 17th st e,Minneapolis,MN";44.966;-93.265;2;6;"Elliot Park";"Central";3
788;"Howe";"2018-04-16 00:00:00";"1120 8th Ave n,Minneapolis,MN";44.986;-93.299;2;5;"Near - North";"Near North";1
789;"Howe";"2018-04-16 00:00:00";"1344 UPTON AVE N,Minneapolis,MN";44.993;-93.314;2;5;"Willard - Hay";"Near North";1
790;"Howe";"2018-04-16 00:00:00";"940 11th Ave N,Minneapolis,MN";44.989;-93.292;2;5;"Near - North";"Near North";1
791;"Howe";"2018-04-16 00:00:00";"754 Pierce St NE,Minneapolis,MN";44.998;-93.241;2;3;"Beltrami";"Northeast";2
792;"Howe";"2018-04-16 00:00:00";"3404 Snelling Avenue South,Minneapolis,MN";44.941;-93.231;2;12;"Howe";"Longfellow";6
793;"Howe";"2018-04-16 00:00:00";"1030 16th ave se,Minneapolis,MN";44.989;-93.229;2;1;"Como";"University";4
794;"Howe";"2018-04-16 00:00:00";"3408 Snelling Avenue South,Minneapolis,MN";44.941;-93.231;2;12;"Howe";"Longfellow";6
795;"Howe";"2018-04-17 00:00:00";"1711 lyn park ave n ,Minneapolis,MN";44.997;-93.286;3;5;"Near - North";"Near North";1
796;"Howe";"2018-04-17 00:00:00";"1711 lyn park ave n ,Minneapolis,MN";44.997;-93.286;3;5;"Near - North";"Near North";1
