"FID";"snow_emergency_name";"service_date";"address";"latitude";"longitude";"day_id";"ward";"neighborhood";"community";"tow_district"
946;"Xerxes";"2018-02-25 00:00:00";"315 19th ave ne,Minneapolis,MN";45.007;-93.264;3;3;"Bottineau";"Northeast";2
947;"Xerxes";"2018-02-25 00:00:00";"207 20th ave ne,Minneapolis,MN";45.009;-93.266;3;3;"Bottineau";"Northeast";2
948;"Xerxes";"2018-02-25 00:00:00";"415 20th ave ne,Minneapolis,MN";45.009;-93.261;3;1;"Holland";"Northeast";2
949;"Xerxes";"2018-02-25 00:00:00";"203 20th ave ne,Minneapolis,MN";45.009;-93.266;3;3;"Bottineau";"Northeast";2
950;"Xerxes";"2018-02-25 00:00:00";"2331 quincy st ne,Minneapolis,MN";45.012;-93.251;3;1;"Holland";"Northeast";2
951;"Xerxes";"2018-02-25 00:00:00";"503 22nd ave ne,Minneapolis,MN";45.01;-93.26;3;1;"Holland";"Northeast";2
952;"Xerxes";"2018-02-25 00:00:00";"2327 quincy st ne,Minneapolis,MN";45.012;-93.251;3;1;"Holland";"Northeast";2
953;"Xerxes";"2018-02-25 00:00:00";"2327 quincy st ne,Minneapolis,MN";45.012;-93.251;3;1;"Holland";"Northeast";2
954;"Xerxes";"2018-02-25 00:00:00";"311 3rd ave ne,Minneapolis,MN";44.991;-93.258;3;3;"St. Anthony West";"Northeast";2
955;"Xerxes";"2018-02-25 00:00:00";"317 3rd ave ne,Minneapolis,MN";44.992;-93.257;3;3;"St. Anthony West";"Northeast";2
956;"Xerxes";"2018-02-25 00:00:00";"211 3rd ave ne ,Minneapolis,MN";44.99;-93.259;3;3;"St. Anthony West";"Northeast";2
957;"Xerxes";"2018-02-25 00:00:00";"213 3rd ave ne,Minneapolis,MN";44.991;-93.259;3;3;"St. Anthony West";"Northeast";2
958;"Xerxes";"2018-02-25 00:00:00";"315 4th ave ne,Minneapolis,MN";44.993;-93.259;3;3;"St. Anthony West";"Northeast";2
959;"Xerxes";"2018-02-25 00:00:00";"143 5th ave ne,Minneapolis,MN";44.993;-93.263;3;3;"St. Anthony West";"Northeast";2
960;"Xerxes";"2018-02-25 00:00:00";"2221 3rd st n,Minneapolis,MN";45.011;-93.264;3;3;"Bottineau";"Northeast";2
961;"Xerxes";"2018-02-25 00:00:00";"515 3rd ave ne,Minneapolis,MN";44.992;-93.255;3;3;"St. Anthony East";"Northeast";2
962;"Xerxes";"2018-02-25 00:00:00";"149 5th st ne,Minneapolis,MN";44.991;-93.255;3;3;"Nicollet Island - East Bank";"University";2
963;"Xerxes";"2018-02-25 00:00:00";"835 summer st ne,Minneapolis,MN";44.997;-93.25;3;3;"St. Anthony East";"Northeast";2
964;"Xerxes";"2018-02-25 00:00:00";"307 7th ave ne,Minneapolis,MN";44.996;-93.261;3;3;"St. Anthony West";"Northeast";2
965;"Xerxes";"2018-02-25 00:00:00";"729 summer st ne,Minneapolis,MN";44.997;-93.252;3;3;"St. Anthony East";"Northeast";2
966;"Xerxes";"2018-02-25 00:00:00";"653 summer st ne,Minneapolis,MN";44.997;-93.255;3;3;"St. Anthony East";"Northeast";2
967;"Xerxes";"2018-02-25 00:00:00";"315 4th st ne,Minneapolis,MN";44.992;-93.257;3;3;"St. Anthony West";"Northeast";2
968;"Xerxes";"2018-02-25 00:00:00";"115 5th st ne,Minneapolis,MN";44.991;-93.254;3;3;"Nicollet Island - East Bank";"University";2
969;"Xerxes";"2018-02-25 00:00:00";"115 10th ave ne,Minneapolis,MN";44.997;-93.267;3;3;"St. Anthony West";"Northeast";2
970;"Xerxes";"2018-02-25 00:00:00";"415 9th ave ne,Minneapolis,MN";44.998;-93.261;3;3;"St. Anthony West";"Northeast";2
971;"Xerxes";"2018-02-25 00:00:00";"215 9th ave ne,Minneapolis,MN";44.997;-93.264;3;3;"St. Anthony West";"Northeast";2
972;"Xerxes";"2018-02-25 00:00:00";"727 6th st ne,Minneapolis,MN";44.998;-93.258;3;3;"St. Anthony West";"Northeast";2
973;"Xerxes";"2018-02-25 00:00:00";"1515 Main st ne,Minneapolis,MN";45.004;-93.267;3;3;"Sheridan";"Northeast";2
974;"Xerxes";"2018-02-25 00:00:00";"111 10th ave ne,Minneapolis,MN";44.997;-93.267;3;3;"St. Anthony West";"Northeast";2
975;"Xerxes";"2018-02-25 00:00:00";"1423 main st ne,Minneapolis,MN";45.003;-93.267;3;3;"Sheridan";"Northeast";2
976;"Xerxes";"2018-02-25 00:00:00";"121 14th ave ne,Minneapolis,MN";45.001;-93.27;3;3;"Sheridan";"Northeast";2
977;"Xerxes";"2018-02-25 00:00:00";"145 14th ave ne,Minneapolis,MN";45.002;-93.268;3;3;"Sheridan";"Northeast";2
978;"Xerxes";"2018-02-25 00:00:00";"199 10th ave ne,Minneapolis,MN";44.998;-93.265;3;3;"St. Anthony West";"Northeast";2
979;"Xerxes";"2018-02-25 00:00:00";"315 15th ave ne,Minneapolis,MN";45.003;-93.264;2;3;"Sheridan";"Northeast";2
980;"Xerxes";"2018-02-25 00:00:00";"1713 Grand st ne,Minneapolis,MN";45.006;-93.27;2;3;"Sheridan";"Northeast";2
981;"Xerxes";"2018-02-25 00:00:00";"29 16th ave ne,Minneapolis,MN";45.004;-93.271;2;3;"Sheridan";"Northeast";2
982;"Xerxes";"2018-02-25 00:00:00";"525 15th ave ne,Minneapolis,MN";45.003;-93.26;2;3;"Sheridan";"Northeast";2
983;"Xerxes";"2018-02-25 00:00:00";"343 14th ave ne,Minneapolis,MN";45.002;-93.262;2;3;"Sheridan";"Northeast";2
984;"Xerxes";"2018-02-25 00:00:00";"1321 Jefferson st ne,Minneapolis,MN";45.002;-93.255;2;1;"Logan Park";"Northeast";2
985;"Xerxes";"2018-02-25 00:00:00";"1711 grand st ne,Minneapolis,MN";45.006;-93.27;2;3;"Sheridan";"Northeast";2
986;"Xerxes";"2018-02-25 00:00:00";"315 15th ave ne,Minneapolis,MN";45.003;-93.264;2;3;"Sheridan";"Northeast";2
987;"Xerxes";"2018-02-25 00:00:00";"651 adams st ne,Minneapolis,MN";44.997;-93.256;2;3;"St. Anthony East";"Northeast";2
988;"Xerxes";"2018-02-25 00:00:00";"1709 grand st ne,Minneapolis,MN";45.005;-93.27;2;3;"Sheridan";"Northeast";2
989;"Xerxes";"2018-02-23 00:00:00";"3425 2ND ST N,Minneapolis,MN";45.018;-93.281;1;4;"McKinley";"Camden";1
990;"Xerxes";"2018-02-23 00:00:00";"3320 2ND ST N,Minneapolis,MN";45.016;-93.28;1;4;"McKinley";"Camden";1
991;"Xerxes";"2018-02-23 00:00:00";"3350 2ND ST N,Minneapolis,MN";45.016;-93.28;1;4;"McKinley";"Camden";1
992;"Xerxes";"2018-02-23 00:00:00";"2401 2ND ST N,Minneapolis,MN";45.004;-93.28;1;5;"Hawthorne";"Near North";1
993;"Xerxes";"2018-02-23 00:00:00";"2400 2nd st n,Minneapolis,MN";45.004;-93.279;1;5;"Hawthorne";"Near North";1
994;"Xerxes";"2018-02-23 00:00:00";"3310 2ND ST N,Minneapolis,MN";45.016;-93.28;1;4;"McKinley";"Camden";1
995;"Xerxes";"2018-02-23 00:00:00";"3330 2ND ST N,Minneapolis,MN";45.016;-93.28;1;4;"McKinley";"Camden";1
996;"Xerxes";"2018-02-23 00:00:00";"3300 2ND ST N,Minneapolis,MN";45.015;-93.281;1;4;"McKinley";"Camden";1
997;"Xerxes";"2018-02-23 00:00:00";"801 2ND ST N,Minneapolis,MN";44.989;-93.277;1;3;"North Loop";"Central";1
998;"Xerxes";"2018-02-23 00:00:00";"850 2ND ST N ,Minneapolis,MN";44.991;-93.279;1;3;"North Loop";"Central";1
999;"Xerxes";"2018-02-23 00:00:00";"671 2ND ST N,Minneapolis,MN";44.988;-93.276;1;3;"North Loop";"Central";1
1000;"Xerxes";"2018-02-23 00:00:00";"847 2 st n ,Minneapolis,MN";44.99;-93.278;1;3;"North Loop";"Central";1
1001;"Xerxes";"2018-02-23 00:00:00";"551 2ND ST N ,Minneapolis,MN";44.988;-93.274;1;3;"North Loop";"Central";1
1002;"Xerxes";"2018-02-23 00:00:00";"500 2nd n,Minneapolis,MN";44.987;-93.273;1;3;"North Loop";"Central";1
1003;"Xerxes";"2018-02-23 00:00:00";"801 2 st n,Minneapolis,MN";44.989;-93.277;1;3;"North Loop";"Central";1
1004;"Xerxes";"2018-02-23 00:00:00";"801 2 st n,Minneapolis,MN";44.989;-93.277;1;3;"North Loop";"Central";1
1005;"Xerxes";"2018-02-23 00:00:00";"2800 DUPONT AVE ,Minneapolis,MN";45.009;-93.293;1;5;"Hawthorne";"Near North";1
1006;"Xerxes";"2018-02-23 00:00:00";"520 2nd st n,Minneapolis,MN";44.987;-93.274;1;3;"North Loop";"Central";1
1007;"Xerxes";"2018-02-23 00:00:00";"580 2 st n,Minneapolis,MN";44.988;-93.274;1;3;"North Loop";"Central";1
1008;"Xerxes";"2018-02-23 00:00:00";"701 2ND ST N ,Minneapolis,MN";44.988;-93.276;1;3;"North Loop";"Central";1
1009;"Xerxes";"2018-02-23 00:00:00";"410 2ND ST N ,Minneapolis,MN";44.987;-93.273;1;3;"North Loop";"Central";1
1010;"Xerxes";"2018-02-23 00:00:00";"3231 lyndale Ave n,Minneapolis,MN";45.014;-93.288;1;4;"McKinley";"Camden";1
1011;"Xerxes";"2018-02-24 00:00:00";"1208 Fremont ave n ,Minneapolis,MN";44.991;-93.296;2;5;"Near - North";"Near North";1
1012;"Xerxes";"2018-02-24 00:00:00";"1519 EMERSON AVE N ,Minneapolis,MN";44.995;-93.294;1;5;"Near - North";"Near North";1
1013;"Xerxes";"2018-02-24 00:00:00";"765 Van White Memorial Blvd,Minneapolis,MN";44.986;-93.293;1;5;"Sumner - Glenwood";"Near North";1
1014;"Xerxes";"2018-02-24 00:00:00";"1615 EMERSON AVE N ,Minneapolis,MN";44.996;-93.294;1;5;"Near - North";"Near North";1
1015;"Xerxes";"2018-02-24 00:00:00";"1008 Irving Ave N,Minneapolis,MN";44.988;-93.299;2;5;"Near - North";"Near North";1
1016;"Xerxes";"2018-02-24 00:00:00";"3714 6th st n,Minneapolis,MN";45.023;-93.286;2;4;"McKinley";"Camden";1
1017;"Xerxes";"2018-02-24 00:00:00";"2232 EMERSON AVE N ,Minneapolis,MN";45.002;-93.294;1;5;"Jordan";"Near North";1
1018;"Xerxes";"2018-02-24 00:00:00";"706 Fremont ave n ,Minneapolis,MN";44.991;-93.296;2;5;"Near - North";"Near North";1
1019;"Xerxes";"2018-02-24 00:00:00";"2232 EMERSON AVE N ,Minneapolis,MN";45.002;-93.294;1;5;"Jordan";"Near North";1
1020;"Xerxes";"2018-02-24 00:00:00";"1502 IRVING AVE N,Minneapolis,MN";44.994;-93.299;2;5;"Near - North";"Near North";1
1021;"Xerxes";"2018-02-24 00:00:00";"1210 Fremont ave n ,Minneapolis,MN";44.991;-93.296;2;5;"Near - North";"Near North";1
1022;"Xerxes";"2018-02-24 00:00:00";"1034 Irving Ave N,Minneapolis,MN";44.989;-93.3;2;5;"Near - North";"Near North";1
1023;"Xerxes";"2018-02-24 00:00:00";"2702 Aldrich ave n,Minneapolis,MN";45.008;-93.289;2;5;"Hawthorne";"Near North";1
1024;"Xerxes";"2018-02-24 00:00:00";"765 Van White Memorial Blvd,Minneapolis,MN";44.986;-93.293;1;5;"Sumner - Glenwood";"Near North";1
1025;"Xerxes";"2018-02-24 00:00:00";"2918 Aldrich ave n,Minneapolis,MN";45.01;-93.289;2;5;"Hawthorne";"Near North";1
1026;"Xerxes";"2018-02-24 00:00:00";"2406 EMERSON AVE ,Minneapolis,MN";45.004;-93.294;1;5;"Hawthorne";"Near North";1
1027;"Xerxes";"2018-02-24 00:00:00";"2406 Emerson Ave N,Minneapolis,MN";45.004;-93.294;1;5;"Hawthorne";"Near North";1
1028;"Xerxes";"2018-02-24 00:00:00";"1202 Fremont ave n ,Minneapolis,MN";44.991;-93.296;2;5;"Near - North";"Near North";1
1029;"Xerxes";"2018-02-24 00:00:00";"1220 Irving Ave N,Minneapolis,MN";44.991;-93.299;2;5;"Near - North";"Near North";1
1030;"Xerxes";"2018-02-24 00:00:00";"1214 Fremont ave n ,Minneapolis,MN";44.991;-93.296;2;5;"Near - North";"Near North";1
1031;"Xerxes";"2018-02-24 00:00:00";"2726 EMERSON AVE N ,Minneapolis,MN";45.009;-93.294;1;5;"Hawthorne";"Near North";1
1032;"Xerxes";"2018-02-24 00:00:00";"2512 EMERSON AVE N ,Minneapolis,MN";45.005;-93.294;1;5;"Jordan";"Near North";1
1033;"Xerxes";"2018-02-24 00:00:00";"1314 Irving Ave N,Minneapolis,MN";44.992;-93.299;2;5;"Near - North";"Near North";1
1034;"Xerxes";"2018-02-24 00:00:00";"3214 EMERSON AVE N ,Minneapolis,MN";45.014;-93.294;1;4;"Folwell";"Camden";1
1035;"Xerxes";"2018-02-24 00:00:00";"3214 Emerson ave n ,Minneapolis,MN";45.014;-93.294;1;4;"Folwell";"Camden";1
1036;"Xerxes";"2018-02-24 00:00:00";"1418 MORGAN AVE N,Minneapolis,MN";44.994;-93.304;2;5;"Willard - Hay";"Near North";1
1037;"Xerxes";"2018-02-24 00:00:00";"1202 James ave n ,Minneapolis,MN";44.99;-93.3;2;5;"Near - North";"Near North";1
1038;"Xerxes";"2018-02-24 00:00:00";"3326 Bryant ave n,Minneapolis,MN";45.016;-93.29;2;4;"McKinley";"Camden";1
1039;"Xerxes";"2018-02-24 00:00:00";"3246 Colfax ave n,Minneapolis,MN";45.015;-93.292;2;4;"McKinley";"Camden";1
1040;"Xerxes";"2018-02-24 00:00:00";"1426 logan ave n,Minneapolis,MN";44.994;-93.303;2;5;"Willard - Hay";"Near North";1
1041;"Xerxes";"2018-02-24 00:00:00";"3437 Emerson ave n ,Minneapolis,MN";45.018;-93.294;1;4;"Folwell";"Camden";1
1042;"Xerxes";"2018-02-24 00:00:00";"2526 6TH ST N,Minneapolis,MN";45.005;-93.286;2;5;"Hawthorne";"Near North";1
1043;"Xerxes";"2018-02-24 00:00:00";"3746 Aldrich Ave n,Minneapolis,MN";45.023;-93.289;2;4;"McKinley";"Camden";1
1044;"Xerxes";"2018-02-24 00:00:00";"3437 Fremont Ave N,Minneapolis,MN";45.018;-93.296;1;4;"Folwell";"Camden";1
1045;"Xerxes";"2018-02-24 00:00:00";"900 Logan ave n,Minneapolis,MN";44.987;-93.303;2;5;"Near - North";"Near North";1
1046;"Xerxes";"2018-02-24 00:00:00";"3850 FREMONT AVE N ,Minneapolis,MN";45.025;-93.295;1;4;"Webber - Camden";"Camden";1
1047;"Xerxes";"2018-02-24 00:00:00";"1236 MORGAN AVE N ,Minneapolis,MN";44.991;-93.304;2;5;"Near - North";"Near North";1
1048;"Xerxes";"2018-02-24 00:00:00";"1238 Morgan Ave NO,Minneapolis,MN";44.991;-93.304;2;5;"Near - North";"Near North";1
1049;"Xerxes";"2018-02-24 00:00:00";"1318 James ave n ,Minneapolis,MN";44.992;-93.3;2;5;"Near - North";"Near North";1
1050;"Xerxes";"2018-02-24 00:00:00";"1316 James ave n ,Minneapolis,MN";44.992;-93.3;2;5;"Near - North";"Near North";1
1051;"Xerxes";"2018-02-24 00:00:00";"4134 Bryant Ave n,Minneapolis,MN";45.03;-93.29;2;4;"Webber - Camden";"Camden";1
1052;"Xerxes";"2018-02-24 00:00:00";"4023 FREMONT AVE N,Minneapolis,MN";45.028;-93.296;1;4;"Webber - Camden";"Camden";1
1053;"Xerxes";"2018-02-24 00:00:00";"1308 QUEEN AVE N,Minneapolis,MN";44.992;-93.31;2;5;"Willard - Hay";"Near North";1
1054;"Xerxes";"2018-02-24 00:00:00";"816 Sheridan Ave N,Minneapolis,MN";44.987;-93.312;2;5;"Willard - Hay";"Near North";1
1055;"Xerxes";"2018-02-24 00:00:00";"3522 Bryant ave n,Minneapolis,MN";45.019;-93.29;2;4;"McKinley";"Camden";1
1056;"Xerxes";"2018-02-24 00:00:00";"3214 EMERSON AVE N ,Minneapolis,MN";45.014;-93.294;1;4;"Folwell";"Camden";1
1057;"Xerxes";"2018-02-24 00:00:00";"3542 DuPont ave n ,Minneapolis,MN";45.02;-93.293;2;4;"McKinley";"Camden";1
1058;"Xerxes";"2018-02-24 00:00:00";"4204 FREMONT AVE N ,Minneapolis,MN";45.032;-93.296;1;4;"Webber - Camden";"Camden";1
1059;"Xerxes";"2018-02-24 00:00:00";"4204 FREMONT AVE N ,Minneapolis,MN";45.032;-93.296;1;4;"Webber - Camden";"Camden";1
1060;"Xerxes";"2018-02-24 00:00:00";"3502 Humboldt ave n,Minneapolis,MN";45.019;-93.298;2;4;"Folwell";"Camden";1
1061;"Xerxes";"2018-02-24 00:00:00";"3450 Emerson ave n,Minneapolis,MN";45.018;-93.294;2;4;"Folwell";"Camden";1
1062;"Xerxes";"2018-02-24 00:00:00";"627 1ST ST N ,Minneapolis,MN";44.989;-93.274;1;3;"North Loop";"Central";1
1063;"Xerxes";"2018-02-24 00:00:00";"701 1TH ST N ,Minneapolis,MN";44.99;-93.276;1;3;"North Loop";"Central";1
1064;"Xerxes";"2018-02-24 00:00:00";"612 1ST ST N ,Minneapolis,MN";44.989;-93.274;1;3;"North Loop";"Central";1
1065;"Xerxes";"2018-02-24 00:00:00";"711 1ST ST N,Minneapolis,MN";44.989;-93.275;1;3;"North Loop";"Central";1
1066;"Xerxes";"2018-02-24 00:00:00";"1712 Lyn Cur Ave N,Minneapolis,MN";44.997;-93.285;2;5;"Near - North";"Near North";1
1067;"Xerxes";"2018-02-24 00:00:00";"1700 lyn curve n,Minneapolis,MN";44.996;-93.285;2;5;"Near - North";"Near North";1
1068;"Xerxes";"2018-02-24 00:00:00";"500 LYN PARK CIRCLE N,Minneapolis,MN";44.997;-93.286;2;5;"Near - North";"Near North";1
1069;"Xerxes";"2018-02-24 00:00:00";"1700 lyn park ave n,Minneapolis,MN";44.996;-93.286;2;5;"Near - North";"Near North";1
1070;"Xerxes";"2018-02-24 00:00:00";"722 Aldrich Ave N,Minneapolis,MN";44.986;-93.29;2;5;"Sumner - Glenwood";"Near North";1
1071;"Xerxes";"2018-02-24 00:00:00";"736 ALDRICH AVE N ,Minneapolis,MN";44.986;-93.291;2;5;"Sumner - Glenwood";"Near North";1
1072;"Xerxes";"2018-02-24 00:00:00";"1700 Bryant ,Minneapolis,MN";44.996;-93.291;2;5;"Near - North";"Near North";1
1073;"Xerxes";"2018-02-24 00:00:00";"828 Aldrich Ave N,Minneapolis,MN";44.987;-93.291;2;5;"Sumner - Glenwood";"Near North";1
1074;"Xerxes";"2018-02-24 00:00:00";"724 aldrich ave n,Minneapolis,MN";44.986;-93.29;2;5;"Sumner - Glenwood";"Near North";1
1075;"Xerxes";"2018-02-24 00:00:00";"1000 aldrich ave n,Minneapolis,MN";44.988;-93.291;2;5;"Sumner - Glenwood";"Near North";1
1076;"Xerxes";"2018-02-24 00:00:00";"930 ALDRICH AVE N,Minneapolis,MN";44.988;-93.291;2;5;"Sumner - Glenwood";"Near North";1
1077;"Xerxes";"2018-02-24 00:00:00";"1038 Aldrich Ave N,Minneapolis,MN";44.988;-93.291;2;5;"Sumner - Glenwood";"Near North";1
1078;"Xerxes";"2018-02-24 00:00:00";"1042 ALDRICH AVE N ,Minneapolis,MN";44.988;-93.291;2;5;"Sumner - Glenwood";"Near North";1
1079;"Xerxes";"2018-02-24 00:00:00";"826 aldrich ave n,Minneapolis,MN";44.987;-93.291;2;5;"Sumner - Glenwood";"Near North";1
1080;"Xerxes";"2018-02-24 00:00:00";"1034 Aldrich Ave N,Minneapolis,MN";44.988;-93.291;2;5;"Sumner - Glenwood";"Near North";1
1081;"Xerxes";"2018-02-24 00:00:00";"1046 aldrich ave n,Minneapolis,MN";44.988;-93.291;2;5;"Sumner - Glenwood";"Near North";1
1082;"Xerxes";"2018-02-24 00:00:00";"626 Bryant Ave N,Minneapolis,MN";44.985;-93.291;2;5;"Sumner - Glenwood";"Near North";1
1083;"Xerxes";"2018-02-24 00:00:00";"624 BRYANT AVE N,Minneapolis,MN";44.985;-93.291;2;5;"Sumner - Glenwood";"Near North";1
1084;"Xerxes";"2018-02-24 00:00:00";"1810 Bryant Ave N,Minneapolis,MN";44.998;-93.291;2;5;"Near - North";"Near North";1
1085;"Xerxes";"2018-02-24 00:00:00";"1818 Bryant ave n,Minneapolis,MN";44.998;-93.291;2;5;"Near - North";"Near North";1
1086;"Xerxes";"2018-02-24 00:00:00";"3446 4th st n,Minneapolis,MN";45.018;-93.285;2;4;"McKinley";"Camden";1
1087;"Xerxes";"2018-02-24 00:00:00";"1028 aldrich ave n,Minneapolis,MN";44.988;-93.291;2;5;"Sumner - Glenwood";"Near North";1
1088;"Xerxes";"2018-02-24 00:00:00";"1820 Bryant ave n,Minneapolis,MN";44.998;-93.291;2;5;"Near - North";"Near North";1
1089;"Xerxes";"2018-02-24 00:00:00";"1818 DUPONT AVE N,Minneapolis,MN";44.998;-93.292;2;5;"Near - North";"Near North";1
1090;"Xerxes";"2018-02-24 00:00:00";"1826 dupont ave n,Minneapolis,MN";44.998;-93.292;2;5;"Near - North";"Near North";1
1091;"Xerxes";"2018-02-24 00:00:00";"1730 Dupont Ave N,Minneapolis,MN";44.997;-93.293;2;5;"Near - North";"Near North";1
1092;"Xerxes";"2018-02-24 00:00:00";"2424 3rd st n,Minneapolis,MN";44.994;-93.282;2;5;"Near - North";"Near North";1
1093;"Xerxes";"2018-02-24 00:00:00";"1522 Dupont Ave N,Minneapolis,MN";44.995;-93.292;2;5;"Near - North";"Near North";1
1094;"Xerxes";"2018-02-24 00:00:00";"1716 DuPont ave n,Minneapolis,MN";44.997;-93.293;2;5;"Near - North";"Near North";1
1095;"Xerxes";"2018-02-24 00:00:00";"2102 4th st n,Minneapolis,MN";45.0;-93.285;2;5;"Hawthorne";"Near North";1
1096;"Xerxes";"2018-02-24 00:00:00";"1712 DuPont ave n,Minneapolis,MN";44.997;-93.293;2;5;"Near - North";"Near North";1
1097;"Xerxes";"2018-02-24 00:00:00";"1524 dupont ave n,Minneapolis,MN";44.995;-93.293;2;5;"Near - North";"Near North";1
1098;"Xerxes";"2018-02-24 00:00:00";"1710 dupont ave n,Minneapolis,MN";44.997;-93.293;2;5;"Near - North";"Near North";1
1099;"Xerxes";"2018-02-24 00:00:00";"2120 4th st n,Minneapolis,MN";45.0;-93.285;2;5;"Hawthorne";"Near North";1
1100;"Xerxes";"2018-02-24 00:00:00";"1130 Humbolt Ave n,Minneapolis,MN";44.99;-93.298;2;5;"Near - North";"Near North";1
1101;"Xerxes";"2018-02-24 00:00:00";"708 Humboldt ave n ,Minneapolis,MN";44.986;-93.297;2;5;"Near - North";"Near North";1
1102;"Xerxes";"2018-02-24 00:00:00";"2220 4th st n,Minneapolis,MN";45.002;-93.285;2;5;"Hawthorne";"Near North";1
1103;"Xerxes";"2018-02-24 00:00:00";"1120 Humboldt ave n ,Minneapolis,MN";44.99;-93.298;2;5;"Near - North";"Near North";1
1104;"Xerxes";"2018-02-24 00:00:00";"1118 Humboldt Ave N,Minneapolis,MN";44.99;-93.298;2;5;"Near - North";"Near North";1
1105;"Xerxes";"2018-02-24 00:00:00";"2226 4th st n,Minneapolis,MN";45.002;-93.285;2;5;"Hawthorne";"Near North";1
1106;"Xerxes";"2018-02-24 00:00:00";"1114 Humbolt Ave N,Minneapolis,MN";44.989;-93.298;2;5;"Near - North";"Near North";1
1107;"Xerxes";"2018-02-24 00:00:00";"1318 Girard ave n ,Minneapolis,MN";44.993;-93.297;2;5;"Near - North";"Near North";1
1108;"Xerxes";"2018-02-24 00:00:00";"1422 Girard ave n ,Minneapolis,MN";44.994;-93.297;2;5;"Near - North";"Near North";1
1109;"Xerxes";"2018-02-24 00:00:00";"4643 LYNDALE AVE N ,Minneapolis,MN";45.04;-93.288;1;4;"Lind - Bohanon";"Camden";1
1110;"Xerxes";"2018-02-24 00:00:00";"1416 GIRARD AVE N,Minneapolis,MN";44.994;-93.297;2;5;"Near - North";"Near North";1
1111;"Xerxes";"2018-02-24 00:00:00";"1418 Girard Ave N,Minneapolis,MN";44.994;-93.297;2;5;"Near - North";"Near North";1
1112;"Xerxes";"2018-02-24 00:00:00";"2310 4th st n,Minneapolis,MN";45.003;-93.285;2;5;"Hawthorne";"Near North";1
1113;"Xerxes";"2018-02-24 00:00:00";"2914 4th st n,Minneapolis,MN";45.01;-93.285;2;5;"Hawthorne";"Near North";1
1114;"Xerxes";"2018-02-24 00:00:00";"2510 4th st n,Minneapolis,MN";45.005;-93.285;2;5;"Hawthorne";"Near North";1
1115;"Xerxes";"2018-02-24 00:00:00";"3823 LYNDALE AVE N ,Minneapolis,MN";45.025;-93.288;1;4;"Webber - Camden";"Camden";1
1116;"Xerxes";"2018-02-24 00:00:00";"675 2ND ST N ,Minneapolis,MN";44.988;-93.276;1;3;"North Loop";"Central";1
1117;"Xerxes";"2018-02-24 00:00:00";"4224 Lyndale Ave N,Minneapolis,MN";45.032;-93.288;1;4;"Webber - Camden";"Camden";1
1118;"Xerxes";"2018-02-24 00:00:00";"1120 Fremont ave n ,Minneapolis,MN";44.991;-93.296;2;5;"Near - North";"Near North";1
1119;"Xerxes";"2018-02-24 00:00:00";"1602 GIRARD AVE N,Minneapolis,MN";44.995;-93.297;2;5;"Near - North";"Near North";1
1120;"Xerxes";"2018-02-24 00:00:00";"1118 Fremont ave n ,Minneapolis,MN";44.991;-93.296;2;5;"Near - North";"Near North";1
1121;"Xerxes";"2018-02-24 00:00:00";"3208 4th st n,Minneapolis,MN";45.013;-93.285;2;4;"McKinley";"Camden";1
1122;"Xerxes";"2018-02-24 00:00:00";"1906 Irving Ave N,Minneapolis,MN";44.999;-93.299;2;5;"Near - North";"Near North";1
1123;"Xerxes";"2018-02-24 00:00:00";"3208 4th st n,Minneapolis,MN";45.013;-93.285;2;4;"McKinley";"Camden";1
1124;"Xerxes";"2018-02-24 00:00:00";"1319 EMERSON AVE N ,Minneapolis,MN";44.992;-93.294;1;5;"Near - North";"Near North";1
1125;"Xerxes";"2018-02-24 00:00:00";"1317 EMERSON AVE N ,Minneapolis,MN";44.993;-93.294;1;5;"Near - North";"Near North";1
1126;"Xerxes";"2018-02-24 00:00:00";"1424 Irving Ave N,Minneapolis,MN";44.994;-93.299;2;5;"Near - North";"Near North";1
1127;"Xerxes";"2018-02-24 00:00:00";"1902 IRVING AVE N,Minneapolis,MN";44.999;-93.299;2;5;"Near - North";"Near North";1
1128;"Xerxes";"2018-02-24 00:00:00";"1206 Fremont ave n ,Minneapolis,MN";44.991;-93.296;2;5;"Near - North";"Near North";1
1129;"Xerxes";"2018-02-24 00:00:00";"3106 4th st n,Minneapolis,MN";45.012;-93.285;2;5;"Hawthorne";"Near North";1
1130;"Xerxes";"2018-02-25 00:00:00";"3215 ALDRICH AVE N,Minneapolis,MN";45.014;-93.29;3;4;"McKinley";"Camden";1
1131;"Xerxes";"2018-02-25 00:00:00";"4005 queen Ave n,Minneapolis,MN";45.028;-93.31;3;4;"Victory";"Camden";1
1132;"Xerxes";"2018-02-25 00:00:00";"1315 Irving ave n ,Minneapolis,MN";44.992;-93.299;3;5;"Near - North";"Near North";1
1133;"Xerxes";"2018-02-25 00:00:00";"1321 sheridan ave n,Minneapolis,MN";44.992;-93.312;3;5;"Willard - Hay";"Near North";1
1134;"Xerxes";"2018-02-25 00:00:00";"1347 sheridan ave n,Minneapolis,MN";44.993;-93.312;3;5;"Willard - Hay";"Near North";1
1135;"Xerxes";"2018-02-25 00:00:00";"1907 Morgan Ave N,Minneapolis,MN";44.999;-93.305;3;5;"Willard - Hay";"Near North";1
1136;"Xerxes";"2018-02-25 00:00:00";"1913 Morgan ave n ,Minneapolis,MN";44.999;-93.305;3;5;"Willard - Hay";"Near North";1
